Aggregate,6000035,2,6000040.0,1500000,2,6000040.0,722932062,REFERENCE,AggregateHash,0.5,,92,1,1,id,0
Aggregate,6000035,2,6000040.0,1500000,2,6000040.0,733866560,REFERENCE,AggregateHash,0.5,,92,1,1,id,0
Aggregate,6000035,2,6000040.0,1500000,2,6000040.0,730166061,REFERENCE,AggregateHash,0.5,,92,1,1,id,0
Aggregate,6000035,2,6000040.0,1500000,2,6000040.0,728720183,REFERENCE,AggregateHash,0.5,,92,1,1,id,0
Aggregate,6000035,2,6000040.0,1500000,2,6000040.0,731628212,REFERENCE,AggregateHash,0.5,,92,1,1,id,0
Aggregate,6000035,2,6000040.0,1500000,3,6000040.0,950954558,REFERENCE,AggregateHash,0.5,,92,1,2,id,0
Aggregate,6000035,2,6000040.0,1500000,3,6000040.0,923023433,REFERENCE,AggregateHash,0.5,,92,1,2,id,0
Aggregate,6000035,2,6000040.0,1500000,3,6000040.0,968419917,REFERENCE,AggregateHash,0.5,,92,1,2,id,0
Aggregate,6000035,2,6000040.0,1500000,3,6000040.0,943333822,REFERENCE,AggregateHash,0.5,,92,1,2,id,0
Aggregate,6000035,2,6000040.0,1500000,3,6000040.0,937487101,REFERENCE,AggregateHash,0.5,,92,1,2,id,0
Aggregate,6000035,2,6000040.0,1500000,4,6000040.0,1140342549,REFERENCE,AggregateHash,0.5,,92,1,3,id,0
Aggregate,6000035,2,6000040.0,1500000,4,6000040.0,1145631552,REFERENCE,AggregateHash,0.5,,92,1,3,id,0
Aggregate,6000035,2,6000040.0,1500000,4,6000040.0,1132936241,REFERENCE,AggregateHash,0.5,,92,1,3,id,0
Aggregate,6000035,2,6000040.0,1500000,4,6000040.0,1101683809,REFERENCE,AggregateHash,0.5,,92,1,3,id,0
Aggregate,6000035,2,6000040.0,1500000,4,6000040.0,1130290902,REFERENCE,AggregateHash,0.5,,92,1,3,id,0
Aggregate,6000035,2,6000040.0,1500000,5,6000040.0,1329145234,REFERENCE,AggregateHash,0.5,,92,1,4,id,0
Aggregate,6000035,2,6000040.0,1500000,5,6000040.0,1335335527,REFERENCE,AggregateHash,0.5,,92,1,4,id,0
Aggregate,6000035,2,6000040.0,1500000,5,6000040.0,1345834748,REFERENCE,AggregateHash,0.5,,92,1,4,id,0
Aggregate,6000035,2,6000040.0,1500000,5,6000040.0,1424002669,REFERENCE,AggregateHash,0.5,,92,1,4,id,0
Aggregate,6000035,2,6000040.0,1500000,5,6000040.0,1357540554,REFERENCE,AggregateHash,0.5,,92,1,4,id,0
Aggregate,6000035,2,6000040.0,1500000,6,6000040.0,1646820955,REFERENCE,AggregateHash,0.5,,92,1,5,id,0
Aggregate,6000035,2,6000040.0,1500000,6,6000040.0,1486198534,REFERENCE,AggregateHash,0.5,,92,1,5,id,0
Aggregate,6000035,2,6000040.0,1500000,6,6000040.0,1711141109,REFERENCE,AggregateHash,0.5,,92,1,5,id,0
Aggregate,6000035,2,6000040.0,1500000,6,6000040.0,1479952574,REFERENCE,AggregateHash,0.5,,92,1,5,id,0
Aggregate,6000035,2,6000040.0,1500000,6,6000040.0,1708955844,REFERENCE,AggregateHash,0.5,,92,1,5,id,0
Aggregate,6001168,2,6001170.0,1500000,2,6001170.0,754966487,REFERENCE,AggregateHash,0.5,,92,1,1,id,0
Aggregate,6001168,2,6001170.0,1500000,2,6001170.0,827994945,REFERENCE,AggregateHash,0.5,,92,1,1,id,0
Aggregate,6001168,2,6001170.0,1500000,2,6001170.0,755847172,REFERENCE,AggregateHash,0.5,,92,1,1,id,0
Aggregate,6001168,2,6001170.0,1500000,2,6001170.0,772316252,REFERENCE,AggregateHash,0.5,,92,1,1,id,0
Aggregate,6001168,2,6001170.0,1500000,2,6001170.0,754559985,REFERENCE,AggregateHash,0.5,,92,1,1,id,0
Aggregate,6001168,2,6001170.0,1500000,3,6001170.0,1015778510,REFERENCE,AggregateHash,0.5,,92,1,2,id,0
Aggregate,6001168,2,6001170.0,1500000,3,6001170.0,971730329,REFERENCE,AggregateHash,0.5,,92,1,2,id,0
Aggregate,6001168,2,6001170.0,1500000,3,6001170.0,1008767179,REFERENCE,AggregateHash,0.5,,92,1,2,id,0
Aggregate,6001168,2,6001170.0,1500000,3,6001170.0,970388242,REFERENCE,AggregateHash,0.5,,92,1,2,id,0
Aggregate,6001168,2,6001170.0,1500000,3,6001170.0,985400339,REFERENCE,AggregateHash,0.5,,92,1,2,id,0
Aggregate,6001168,2,6001170.0,1500000,4,6001170.0,1194618251,REFERENCE,AggregateHash,0.5,,92,1,3,id,0
Aggregate,6001168,2,6001170.0,1500000,4,6001170.0,1195169892,REFERENCE,AggregateHash,0.5,,92,1,3,id,0
Aggregate,6001168,2,6001170.0,1500000,4,6001170.0,1151268457,REFERENCE,AggregateHash,0.5,,92,1,3,id,0
Aggregate,6001168,2,6001170.0,1500000,4,6001170.0,1195905089,REFERENCE,AggregateHash,0.5,,92,1,3,id,0
Aggregate,6001168,2,6001170.0,1500000,4,6001170.0,1158343767,REFERENCE,AggregateHash,0.5,,92,1,3,id,0
Aggregate,6001168,2,6001170.0,1500000,5,6001170.0,1427147616,REFERENCE,AggregateHash,0.5,,92,1,4,id,0
Aggregate,6001168,2,6001170.0,1500000,5,6001170.0,1409943199,REFERENCE,AggregateHash,0.5,,92,1,4,id,0
Aggregate,6001168,2,6001170.0,1500000,5,6001170.0,1425525308,REFERENCE,AggregateHash,0.5,,92,1,4,id,0
Aggregate,6001168,2,6001170.0,1500000,5,6001170.0,1370891088,REFERENCE,AggregateHash,0.5,,92,1,4,id,0
Aggregate,6001168,2,6001170.0,1500000,5,6001170.0,1353518134,REFERENCE,AggregateHash,0.5,,92,1,4,id,0
Aggregate,6001168,2,6001170.0,1500000,6,6001170.0,1635517531,REFERENCE,AggregateHash,0.5,,92,1,5,id,0
Aggregate,6001168,2,6001170.0,1500000,6,6001170.0,1552876963,REFERENCE,AggregateHash,0.5,,92,1,5,id,0
Aggregate,6001168,2,6001170.0,1500000,6,6001170.0,1623642208,REFERENCE,AggregateHash,0.5,,92,1,5,id,0
Aggregate,6001168,2,6001170.0,1500000,6,6001170.0,1604290732,REFERENCE,AggregateHash,0.5,,92,1,5,id,0
Aggregate,6001168,2,6001170.0,1500000,6,6001170.0,1637861555,REFERENCE,AggregateHash,0.5,,92,1,5,id,0
Aggregate,5999233,2,5999230.0,1500000,2,5999230.0,826822235,REFERENCE,AggregateHash,0.5,,92,1,1,id,0
Aggregate,5999233,2,5999230.0,1500000,2,5999230.0,775679677,REFERENCE,AggregateHash,0.5,,92,1,1,id,0
Aggregate,5999233,2,5999230.0,1500000,2,5999230.0,770654202,REFERENCE,AggregateHash,0.5,,92,1,1,id,0
Aggregate,5999233,2,5999230.0,1500000,2,5999230.0,768555266,REFERENCE,AggregateHash,0.5,,92,1,1,id,0
Aggregate,5999233,2,5999230.0,1500000,2,5999230.0,768686297,REFERENCE,AggregateHash,0.5,,92,1,1,id,0
Aggregate,5999233,2,5999230.0,1500000,3,5999230.0,997463686,REFERENCE,AggregateHash,0.5,,92,1,2,id,0
Aggregate,5999233,2,5999230.0,1500000,3,5999230.0,1016742103,REFERENCE,AggregateHash,0.5,,92,1,2,id,0
Aggregate,5999233,2,5999230.0,1500000,3,5999230.0,999774394,REFERENCE,AggregateHash,0.5,,92,1,2,id,0
Aggregate,5999233,2,5999230.0,1500000,3,5999230.0,1001930604,REFERENCE,AggregateHash,0.5,,92,1,2,id,0
Aggregate,5999233,2,5999230.0,1500000,3,5999230.0,1000959188,REFERENCE,AggregateHash,0.5,,92,1,2,id,0
Aggregate,5999233,2,5999230.0,1500000,4,5999230.0,1297483297,REFERENCE,AggregateHash,0.5,,92,1,3,id,0
Aggregate,5999233,2,5999230.0,1500000,4,5999230.0,1234854528,REFERENCE,AggregateHash,0.5,,92,1,3,id,0
Aggregate,5999233,2,5999230.0,1500000,4,5999230.0,1229201069,REFERENCE,AggregateHash,0.5,,92,1,3,id,0
Aggregate,5999233,2,5999230.0,1500000,4,5999230.0,1220950045,REFERENCE,AggregateHash,0.5,,92,1,3,id,0
Aggregate,5999233,2,5999230.0,1500000,4,5999230.0,1239923656,REFERENCE,AggregateHash,0.5,,92,1,3,id,0
Aggregate,5999233,2,5999230.0,1500000,5,5999230.0,1447627731,REFERENCE,AggregateHash,0.5,,92,1,4,id,0
Aggregate,5999233,2,5999230.0,1500000,5,5999230.0,1457744824,REFERENCE,AggregateHash,0.5,,92,1,4,id,0
Aggregate,5999233,2,5999230.0,1500000,5,5999230.0,1459798920,REFERENCE,AggregateHash,0.5,,92,1,4,id,0
Aggregate,5999233,2,5999230.0,1500000,5,5999230.0,1447163885,REFERENCE,AggregateHash,0.5,,92,1,4,id,0
Aggregate,5999233,2,5999230.0,1500000,5,5999230.0,1493591083,REFERENCE,AggregateHash,0.5,,92,1,4,id,0
Aggregate,5999233,2,5999230.0,1500000,6,5999230.0,1667392009,REFERENCE,AggregateHash,0.5,,92,1,5,id,0
Aggregate,5999233,2,5999230.0,1500000,6,5999230.0,1700916872,REFERENCE,AggregateHash,0.5,,92,1,5,id,0
Aggregate,5999233,2,5999230.0,1500000,6,5999230.0,1711694847,REFERENCE,AggregateHash,0.5,,92,1,5,id,0
Aggregate,5999233,2,5999230.0,1500000,6,5999230.0,1700278482,REFERENCE,AggregateHash,0.5,,92,1,5,id,0
Aggregate,5999233,2,5999230.0,1500000,6,5999230.0,1770858707,REFERENCE,AggregateHash,0.5,,92,1,5,id,0
