0,"BuildSideMaterializing",8150515
0,"ProbeSideMaterializing",65307075
0,"Clustering",56189405
0,"Building",18654973
0,"Probing",68919220
0,"OutputWriting",36734837
1,"BuildSideMaterializing",6813946
1,"ProbeSideMaterializing",60301296
1,"Clustering",45247782
1,"Building",18325441
1,"Probing",62116169
1,"OutputWriting",399658
2,"BuildSideMaterializing",5279783
2,"ProbeSideMaterializing",48122146
2,"Clustering",29804457
2,"Building",8644744
2,"Probing",56069759
2,"OutputWriting",30459471
3,"BuildSideMaterializing",5415704
3,"ProbeSideMaterializing",52169011
3,"Clustering",33963495
3,"Building",9063400
3,"Probing",53370498
3,"OutputWriting",268697
4,"BuildSideMaterializing",3738356
4,"ProbeSideMaterializing",44441482
4,"Clustering",27292035
4,"Building",11226384
4,"Probing",44831500
4,"OutputWriting",19845774
5,"BuildSideMaterializing",3841589
5,"ProbeSideMaterializing",44851267
5,"Clustering",27444647
5,"Building",11223869
5,"Probing",39071738
5,"OutputWriting",156036
6,"BuildSideMaterializing",1820321
6,"ProbeSideMaterializing",30680323
6,"Clustering",0
6,"Building",4242294
6,"Probing",22901039
6,"OutputWriting",13954211
7,"BuildSideMaterializing",1795456
7,"ProbeSideMaterializing",32188923
7,"Clustering",0
7,"Building",3955996
7,"Probing",22458845
7,"OutputWriting",12089679
8,"BuildSideMaterializing",823971
8,"ProbeSideMaterializing",23935105
8,"Clustering",0
8,"Building",1947930
8,"Probing",10073719
8,"OutputWriting",7079011
9,"BuildSideMaterializing",755592
9,"ProbeSideMaterializing",24675052
9,"Clustering",0
9,"Building",1901203
9,"Probing",10049343
9,"OutputWriting",5633134
10,"BuildSideMaterializing",38136
10,"ProbeSideMaterializing",18625638
10,"Clustering",0
10,"Building",1607
10,"Probing",2444
10,"OutputWriting",161623
11,"BuildSideMaterializing",27869
11,"ProbeSideMaterializing",13913212
11,"Clustering",0
11,"Building",1327
11,"Probing",2305
11,"OutputWriting",90520
12,"BuildSideMaterializing",7234418
12,"ProbeSideMaterializing",58626115
12,"Clustering",39640701
12,"Building",17268394
12,"Probing",60620422
12,"OutputWriting",36489399
13,"BuildSideMaterializing",7219960
13,"ProbeSideMaterializing",59274842
13,"Clustering",41926405
13,"Building",18488811
13,"Probing",60405786
13,"OutputWriting",466081
14,"BuildSideMaterializing",5954214
14,"ProbeSideMaterializing",43457984
14,"Clustering",34189237
14,"Building",8199687
14,"Probing",55831445
14,"OutputWriting",27815808
15,"BuildSideMaterializing",5432746
15,"ProbeSideMaterializing",38795637
15,"Clustering",29351018
15,"Building",9342364
15,"Probing",55423546
15,"OutputWriting",262271
16,"BuildSideMaterializing",3700011
16,"ProbeSideMaterializing",35598516
16,"Clustering",24477668
16,"Building",12099247
16,"Probing",41663505
16,"OutputWriting",19589301
17,"BuildSideMaterializing",3817352
17,"ProbeSideMaterializing",35276038
17,"Clustering",23596284
17,"Building",11815185
17,"Probing",39541939
17,"OutputWriting",154219
18,"BuildSideMaterializing",1761232
18,"ProbeSideMaterializing",33202316
18,"Clustering",0
18,"Building",4125441
18,"Probing",22800810
18,"OutputWriting",20878654
19,"BuildSideMaterializing",1795875
19,"ProbeSideMaterializing",34550409
19,"Clustering",0
19,"Building",3923867
19,"Probing",22271937
19,"OutputWriting",12244806
20,"BuildSideMaterializing",806719
20,"ProbeSideMaterializing",25397607
20,"Clustering",0
20,"Building",1907140
20,"Probing",9996819
20,"OutputWriting",6964533
21,"BuildSideMaterializing",770259
21,"ProbeSideMaterializing",25502376
21,"Clustering",0
21,"Building",1902600
21,"Probing",10031043
21,"OutputWriting",5653667
22,"BuildSideMaterializing",31221
22,"ProbeSideMaterializing",17857684
22,"Clustering",0
22,"Building",1956
22,"Probing",2445
22,"OutputWriting",159738
23,"BuildSideMaterializing",26891
23,"ProbeSideMaterializing",14041309
23,"Clustering",0
23,"Building",1397
23,"Probing",2166
23,"OutputWriting",87377
24,"BuildSideMaterializing",7412944
24,"ProbeSideMaterializing",55841432
24,"Clustering",38315586
24,"Building",18129873
24,"Probing",61977106
24,"OutputWriting",36108599
25,"BuildSideMaterializing",7144526
25,"ProbeSideMaterializing",47810843
25,"Clustering",40442741
25,"Building",17857055
25,"Probing",59030172
25,"OutputWriting",433114
26,"BuildSideMaterializing",5452512
26,"ProbeSideMaterializing",41326010
26,"Clustering",35700211
26,"Building",8810698
26,"Probing",51014390
26,"OutputWriting",27088154
27,"BuildSideMaterializing",5395308
27,"ProbeSideMaterializing",41113050
27,"Clustering",33396627
27,"Building",8316888
27,"Probing",54322356
27,"OutputWriting",297892
28,"BuildSideMaterializing",3605649
28,"ProbeSideMaterializing",35366697
28,"Clustering",21648564
28,"Building",12502676
28,"Probing",38909974
28,"OutputWriting",20499811
29,"BuildSideMaterializing",3920723
29,"ProbeSideMaterializing",34973117
29,"Clustering",22024125
29,"Building",11447586
29,"Probing",38955863
29,"OutputWriting",154988
30,"BuildSideMaterializing",1743421
30,"ProbeSideMaterializing",24642504
30,"Clustering",0
30,"Building",4330579
30,"Probing",20150022
30,"OutputWriting",13800341
31,"BuildSideMaterializing",1748310
31,"ProbeSideMaterializing",28801961
31,"Clustering",0
31,"Building",5868793
31,"Probing",20376114
31,"OutputWriting",12172935
32,"BuildSideMaterializing",842200
32,"ProbeSideMaterializing",24940886
32,"Clustering",0
32,"Building",1894217
32,"Probing",8730864
32,"OutputWriting",6831129
33,"BuildSideMaterializing",811468
33,"ProbeSideMaterializing",23416781
33,"Clustering",0
33,"Building",1901691
33,"Probing",9999473
33,"OutputWriting",5636416
34,"BuildSideMaterializing",34853
34,"ProbeSideMaterializing",14493980
34,"Clustering",0
34,"Building",1816
34,"Probing",2375
34,"OutputWriting",157851
35,"BuildSideMaterializing",27310
35,"ProbeSideMaterializing",13974607
35,"Clustering",0
35,"Building",1327
35,"Probing",2026
35,"OutputWriting",86469
36,"BuildSideMaterializing",7043739
36,"ProbeSideMaterializing",51688053
36,"Clustering",43611783
36,"Building",16808041
36,"Probing",60694668
