Aggregate,59996144,2,59996100.0,15000000,2,59996100.0,9173059508,REFERENCE,AggregateHash,0.5,,916,1,1,id
Aggregate,59996144,2,59996100.0,15000000,2,59996100.0,9327368959,REFERENCE,AggregateHash,0.5,,916,1,1,id
Aggregate,59996144,2,59996100.0,15000000,2,59996100.0,9179307285,REFERENCE,AggregateHash,0.5,,916,1,1,id
Aggregate,59996144,2,59996100.0,15000000,2,59996100.0,9225854122,REFERENCE,AggregateHash,0.5,,916,1,1,id
Aggregate,59996144,2,59996100.0,15000000,2,59996100.0,9401565367,REFERENCE,AggregateHash,0.5,,916,1,1,id
Aggregate,59996144,2,59996100.0,15000000,3,59996100.0,11497435883,REFERENCE,AggregateHash,0.5,,916,1,2,id
Aggregate,59996144,2,59996100.0,15000000,3,59996100.0,11499261863,REFERENCE,AggregateHash,0.5,,916,1,2,id
Aggregate,59996144,2,59996100.0,15000000,3,59996100.0,11431910063,REFERENCE,AggregateHash,0.5,,916,1,2,id
Aggregate,59996144,2,59996100.0,15000000,3,59996100.0,11499031094,REFERENCE,AggregateHash,0.5,,916,1,2,id
Aggregate,59996144,2,59996100.0,15000000,3,59996100.0,11357416464,REFERENCE,AggregateHash,0.5,,916,1,2,id
Aggregate,59996144,2,59996100.0,15000000,4,59996100.0,13653512351,REFERENCE,AggregateHash,0.5,,916,1,3,id
Aggregate,59996144,2,59996100.0,15000000,4,59996100.0,13218305931,REFERENCE,AggregateHash,0.5,,916,1,3,id
Aggregate,59996144,2,59996100.0,15000000,4,59996100.0,13378284835,REFERENCE,AggregateHash,0.5,,916,1,3,id
Aggregate,59996144,2,59996100.0,15000000,4,59996100.0,13089364472,REFERENCE,AggregateHash,0.5,,916,1,3,id
Aggregate,59996144,2,59996100.0,15000000,4,59996100.0,13405563946,REFERENCE,AggregateHash,0.5,,916,1,3,id
Aggregate,59996144,2,59996100.0,15000000,5,59996100.0,15404464909,REFERENCE,AggregateHash,0.5,,916,1,4,id
Aggregate,59996144,2,59996100.0,15000000,5,59996100.0,15234243682,REFERENCE,AggregateHash,0.5,,916,1,4,id
Aggregate,59996144,2,59996100.0,15000000,5,59996100.0,15209858286,REFERENCE,AggregateHash,0.5,,916,1,4,id
Aggregate,59996144,2,59996100.0,15000000,5,59996100.0,15008487866,REFERENCE,AggregateHash,0.5,,916,1,4,id
Aggregate,59996144,2,59996100.0,15000000,5,59996100.0,14935313164,REFERENCE,AggregateHash,0.5,,916,1,4,id
Aggregate,59996144,2,59996100.0,15000000,6,59996100.0,17181809258,REFERENCE,AggregateHash,0.5,,916,1,5,id
Aggregate,59996144,2,59996100.0,15000000,6,59996100.0,16732040272,REFERENCE,AggregateHash,0.5,,916,1,5,id
Aggregate,59996144,2,59996100.0,15000000,6,59996100.0,17013928566,REFERENCE,AggregateHash,0.5,,916,1,5,id
Aggregate,59996144,2,59996100.0,15000000,6,59996100.0,17087713164,REFERENCE,AggregateHash,0.5,,916,1,5,id
Aggregate,59996144,2,59996100.0,15000000,6,59996100.0,16976453233,REFERENCE,AggregateHash,0.5,,916,1,5,id
Aggregate,60008873,2,60008900.0,15000000,2,60008900.0,10089844871,REFERENCE,AggregateHash,0.5,,916,1,1,id
Aggregate,60008873,2,60008900.0,15000000,2,60008900.0,10112964106,REFERENCE,AggregateHash,0.5,,916,1,1,id
Aggregate,60008873,2,60008900.0,15000000,2,60008900.0,9727021663,REFERENCE,AggregateHash,0.5,,916,1,1,id
Aggregate,60008873,2,60008900.0,15000000,2,60008900.0,9811457183,REFERENCE,AggregateHash,0.5,,916,1,1,id
Aggregate,60008873,2,60008900.0,15000000,2,60008900.0,9940439855,REFERENCE,AggregateHash,0.5,,916,1,1,id
Aggregate,60008873,2,60008900.0,15000000,3,60008900.0,12751542440,REFERENCE,AggregateHash,0.5,,916,1,2,id
Aggregate,60008873,2,60008900.0,15000000,3,60008900.0,12820906917,REFERENCE,AggregateHash,0.5,,916,1,2,id
Aggregate,60008873,2,60008900.0,15000000,3,60008900.0,12669451366,REFERENCE,AggregateHash,0.5,,916,1,2,id
Aggregate,60008873,2,60008900.0,15000000,3,60008900.0,12505279691,REFERENCE,AggregateHash,0.5,,916,1,2,id
Aggregate,60008873,2,60008900.0,15000000,3,60008900.0,12496303181,REFERENCE,AggregateHash,0.5,,916,1,2,id
Aggregate,60008873,2,60008900.0,15000000,4,60008900.0,15347647906,REFERENCE,AggregateHash,0.5,,916,1,3,id
Aggregate,60008873,2,60008900.0,15000000,4,60008900.0,15287151052,REFERENCE,AggregateHash,0.5,,916,1,3,id
Aggregate,60008873,2,60008900.0,15000000,4,60008900.0,15391793237,REFERENCE,AggregateHash,0.5,,916,1,3,id
Aggregate,60008873,2,60008900.0,15000000,4,60008900.0,15198700101,REFERENCE,AggregateHash,0.5,,916,1,3,id
Aggregate,60008873,2,60008900.0,15000000,4,60008900.0,15437942584,REFERENCE,AggregateHash,0.5,,916,1,3,id
Aggregate,60008873,2,60008900.0,15000000,5,60008900.0,18380680657,REFERENCE,AggregateHash,0.5,,916,1,4,id
Aggregate,60008873,2,60008900.0,15000000,5,60008900.0,18288429955,REFERENCE,AggregateHash,0.5,,916,1,4,id
Aggregate,60008873,2,60008900.0,15000000,5,60008900.0,18321621091,REFERENCE,AggregateHash,0.5,,916,1,4,id
Aggregate,60008873,2,60008900.0,15000000,5,60008900.0,18269002703,REFERENCE,AggregateHash,0.5,,916,1,4,id
Aggregate,60008873,2,60008900.0,15000000,5,60008900.0,18319226712,REFERENCE,AggregateHash,0.5,,916,1,4,id
Aggregate,60008873,2,60008900.0,15000000,6,60008900.0,21738573973,REFERENCE,AggregateHash,0.5,,916,1,5,id
Aggregate,60008873,2,60008900.0,15000000,6,60008900.0,21686144379,REFERENCE,AggregateHash,0.5,,916,1,5,id
Aggregate,60008873,2,60008900.0,15000000,6,60008900.0,21598480170,REFERENCE,AggregateHash,0.5,,916,1,5,id
Aggregate,60008873,2,60008900.0,15000000,6,60008900.0,21684278453,REFERENCE,AggregateHash,0.5,,916,1,5,id
Aggregate,60008873,2,60008900.0,15000000,6,60008900.0,21674191747,REFERENCE,AggregateHash,0.5,,916,1,5,id
Aggregate,60002377,2,60002400.0,15000000,2,60002400.0,10945774237,REFERENCE,AggregateHash,0.5,,916,1,1,id
Aggregate,60002377,2,60002400.0,15000000,2,60002400.0,10762433736,REFERENCE,AggregateHash,0.5,,916,1,1,id
Aggregate,60002377,2,60002400.0,15000000,2,60002400.0,10841490154,REFERENCE,AggregateHash,0.5,,916,1,1,id
Aggregate,60002377,2,60002400.0,15000000,2,60002400.0,10740613076,REFERENCE,AggregateHash,0.5,,916,1,1,id
Aggregate,60002377,2,60002400.0,15000000,2,60002400.0,10715284063,REFERENCE,AggregateHash,0.5,,916,1,1,id
Aggregate,60002377,2,60002400.0,15000000,3,60002400.0,14118840591,REFERENCE,AggregateHash,0.5,,916,1,2,id
Aggregate,60002377,2,60002400.0,15000000,3,60002400.0,14114379472,REFERENCE,AggregateHash,0.5,,916,1,2,id
Aggregate,60002377,2,60002400.0,15000000,3,60002400.0,14120318599,REFERENCE,AggregateHash,0.5,,916,1,2,id
Aggregate,60002377,2,60002400.0,15000000,3,60002400.0,14177713814,REFERENCE,AggregateHash,0.5,,916,1,2,id
Aggregate,60002377,2,60002400.0,15000000,3,60002400.0,14139655267,REFERENCE,AggregateHash,0.5,,916,1,2,id
Aggregate,60002377,2,60002400.0,15000000,4,60002400.0,17704486548,REFERENCE,AggregateHash,0.5,,916,1,3,id
Aggregate,60002377,2,60002400.0,15000000,4,60002400.0,17607987616,REFERENCE,AggregateHash,0.5,,916,1,3,id
Aggregate,60002377,2,60002400.0,15000000,4,60002400.0,17825166097,REFERENCE,AggregateHash,0.5,,916,1,3,id
Aggregate,60002377,2,60002400.0,15000000,4,60002400.0,17572329181,REFERENCE,AggregateHash,0.5,,916,1,3,id
Aggregate,60002377,2,60002400.0,15000000,4,60002400.0,17714550704,REFERENCE,AggregateHash,0.5,,916,1,3,id
Aggregate,60002377,2,60002400.0,15000000,5,60002400.0,21865467945,REFERENCE,AggregateHash,0.5,,916,1,4,id
Aggregate,60002377,2,60002400.0,15000000,5,60002400.0,21862199445,REFERENCE,AggregateHash,0.5,,916,1,4,id
Aggregate,60002377,2,60002400.0,15000000,5,60002400.0,21774034930,REFERENCE,AggregateHash,0.5,,916,1,4,id
Aggregate,60002377,2,60002400.0,15000000,5,60002400.0,21775177889,REFERENCE,AggregateHash,0.5,,916,1,4,id
Aggregate,60002377,2,60002400.0,15000000,5,60002400.0,21937449274,REFERENCE,AggregateHash,0.5,,916,1,4,id
Aggregate,60002377,2,60002400.0,15000000,6,60002400.0,26353749483,REFERENCE,AggregateHash,0.5,,916,1,5,id
Aggregate,60002377,2,60002400.0,15000000,6,60002400.0,26311193778,REFERENCE,AggregateHash,0.5,,916,1,5,id
Aggregate,60002377,2,60002400.0,15000000,6,60002400.0,26221441041,REFERENCE,AggregateHash,0.5,,916,1,5,id
Aggregate,60002377,2,60002400.0,15000000,6,60002400.0,26253071196,REFERENCE,AggregateHash,0.5,,916,1,5,id
Aggregate,60002377,2,60002400.0,15000000,6,60002400.0,26249875337,REFERENCE,AggregateHash,0.5,,916,1,5,id
Aggregate,59988333,2,59988300.0,15000000,2,59988300.0,11773332041,REFERENCE,AggregateHash,0.5,,916,1,1,id
Aggregate,59988333,2,59988300.0,15000000,2,59988300.0,11674332908,REFERENCE,AggregateHash,0.5,,916,1,1,id
Aggregate,59988333,2,59988300.0,15000000,2,59988300.0,11439423029,REFERENCE,AggregateHash,0.5,,916,1,1,id
Aggregate,59988333,2,59988300.0,15000000,2,59988300.0,11490459344,REFERENCE,AggregateHash,0.5,,916,1,1,id
Aggregate,59988333,2,59988300.0,15000000,2,59988300.0,11408818494,REFERENCE,AggregateHash,0.5,,916,1,1,id
Aggregate,59988333,2,59988300.0,15000000,3,59988300.0,15309466005,REFERENCE,AggregateHash,0.5,,916,1,2,id
Aggregate,59988333,2,59988300.0,15000000,3,59988300.0,15309489404,REFERENCE,AggregateHash,0.5,,916,1,2,id
Aggregate,59988333,2,59988300.0,15000000,3,59988300.0,15373009396,REFERENCE,AggregateHash,0.5,,916,1,2,id
Aggregate,59988333,2,59988300.0,15000000,3,59988300.0,15424691436,REFERENCE,AggregateHash,0.5,,916,1,2,id
Aggregate,59988333,2,59988300.0,15000000,3,59988300.0,15329592770,REFERENCE,AggregateHash,0.5,,916,1,2,id
Aggregate,59988333,2,59988300.0,15000000,4,59988300.0,19719345161,REFERENCE,AggregateHash,0.5,,916,1,3,id
Aggregate,59988333,2,59988300.0,15000000,4,59988300.0,19666927159,REFERENCE,AggregateHash,0.5,,916,1,3,id
Aggregate,59988333,2,59988300.0,15000000,4,59988300.0,19762306467,REFERENCE,AggregateHash,0.5,,916,1,3,id
Aggregate,59988333,2,59988300.0,15000000,4,59988300.0,19564852021,REFERENCE,AggregateHash,0.5,,916,1,3,id
Aggregate,59988333,2,59988300.0,15000000,4,59988300.0,19742900100,REFERENCE,AggregateHash,0.5,,916,1,3,id
Aggregate,59988333,2,59988300.0,15000000,5,59988300.0,24426170319,REFERENCE,AggregateHash,0.5,,916,1,4,id
Aggregate,59988333,2,59988300.0,15000000,5,59988300.0,24382389238,REFERENCE,AggregateHash,0.5,,916,1,4,id
Aggregate,59988333,2,59988300.0,15000000,5,59988300.0,24353270255,REFERENCE,AggregateHash,0.5,,916,1,4,id
