"65535_100000_sorted",100000,65535
"65535_6000000_sorted",6000000,65535
"65535_60000000_sorted",60000000,65535
"aggregate_maxdiff10",59996144,65535
"aggregate_maxdiff20",60008873,65535
"aggregate_maxdiff30",60002377,65535
"aggregate_maxdiff40",59988333,65535
"aggregate_maxdiff50",60003968,65535
"aggregate_maxdiff60",59997412,65535
"aggregate_maxdiff90",60007414,65535
"aggregate_maxdiff180",59996438,65535
"semi_join_3000000",3000000,65535
"semi_join_65535",65535,65535
