INPUT_ROWS_LEFT,OUTPUT_ROWS,RUNTIME_NS,COLUMN_TYPE,TABLE_NAME,COLUMN_NAME
100,99,219760,COLUMN_SCAN,_cmc_1000_100,int_Unencoded_Uniform_0_1000
100,89,101887,COLUMN_SCAN,_cmc_1000_100,int_Unencoded_Uniform_0_1000
100,80,100212,COLUMN_SCAN,_cmc_1000_100,int_Unencoded_Uniform_0_1000
100,75,99780,COLUMN_SCAN,_cmc_1000_100,int_Unencoded_Uniform_0_1000
100,57,97060,COLUMN_SCAN,_cmc_1000_100,int_Unencoded_Uniform_0_1000
100,50,95526,COLUMN_SCAN,_cmc_1000_100,int_Unencoded_Uniform_0_1000
100,40,95584,COLUMN_SCAN,_cmc_1000_100,int_Unencoded_Uniform_0_1000
100,31,92520,COLUMN_SCAN,_cmc_1000_100,int_Unencoded_Uniform_0_1000
100,17,91695,COLUMN_SCAN,_cmc_1000_100,int_Unencoded_Uniform_0_1000
100,12,90612,COLUMN_SCAN,_cmc_1000_100,int_Unencoded_Uniform_0_1000
100,0,60331,COLUMN_SCAN,_cmc_1000_100,int_Unencoded_Uniform_0_1000
100,99,130409,COLUMN_SCAN,_cmc_1000_100,int_Dictionary_Uniform_0_1000
100,88,104093,COLUMN_SCAN,_cmc_1000_100,int_Dictionary_Uniform_0_1000
100,78,103240,COLUMN_SCAN,_cmc_1000_100,int_Dictionary_Uniform_0_1000
100,64,99348,COLUMN_SCAN,_cmc_1000_100,int_Dictionary_Uniform_0_1000
100,51,99119,COLUMN_SCAN,_cmc_1000_100,int_Dictionary_Uniform_0_1000
100,45,99223,COLUMN_SCAN,_cmc_1000_100,int_Dictionary_Uniform_0_1000
100,34,98491,COLUMN_SCAN,_cmc_1000_100,int_Dictionary_Uniform_0_1000
100,21,96986,COLUMN_SCAN,_cmc_1000_100,int_Dictionary_Uniform_0_1000
100,18,93189,COLUMN_SCAN,_cmc_1000_100,int_Dictionary_Uniform_0_1000
100,9,90296,COLUMN_SCAN,_cmc_1000_100,int_Dictionary_Uniform_0_1000
100,0,37009,COLUMN_SCAN,_cmc_1000_100,int_Dictionary_Uniform_0_1000
100,99,102888,COLUMN_SCAN,_cmc_1000_100,int_RunLength_Uniform_0_1000
100,84,100192,COLUMN_SCAN,_cmc_1000_100,int_RunLength_Uniform_0_1000
100,67,99572,COLUMN_SCAN,_cmc_1000_100,int_RunLength_Uniform_0_1000
100,52,95411,COLUMN_SCAN,_cmc_1000_100,int_RunLength_Uniform_0_1000
100,41,108188,COLUMN_SCAN,_cmc_1000_100,int_RunLength_Uniform_0_1000
100,35,148081,COLUMN_SCAN,_cmc_1000_100,int_RunLength_Uniform_0_1000
100,32,93313,COLUMN_SCAN,_cmc_1000_100,int_RunLength_Uniform_0_1000
100,27,92636,COLUMN_SCAN,_cmc_1000_100,int_RunLength_Uniform_0_1000
100,17,93558,COLUMN_SCAN,_cmc_1000_100,int_RunLength_Uniform_0_1000
100,10,92341,COLUMN_SCAN,_cmc_1000_100,int_RunLength_Uniform_0_1000
100,0,62183,COLUMN_SCAN,_cmc_1000_100,int_RunLength_Uniform_0_1000
100,99,127951,COLUMN_SCAN,_cmc_1000_100,int_FrameOfReference_Uniform_0_1000
100,87,127623,COLUMN_SCAN,_cmc_1000_100,int_FrameOfReference_Uniform_0_1000
100,79,125654,COLUMN_SCAN,_cmc_1000_100,int_FrameOfReference_Uniform_0_1000
100,68,114425,COLUMN_SCAN,_cmc_1000_100,int_FrameOfReference_Uniform_0_1000
100,59,101678,COLUMN_SCAN,_cmc_1000_100,int_FrameOfReference_Uniform_0_1000
100,50,100811,COLUMN_SCAN,_cmc_1000_100,int_FrameOfReference_Uniform_0_1000
100,32,98105,COLUMN_SCAN,_cmc_1000_100,int_FrameOfReference_Uniform_0_1000
100,25,97280,COLUMN_SCAN,_cmc_1000_100,int_FrameOfReference_Uniform_0_1000
100,11,97331,COLUMN_SCAN,_cmc_1000_100,int_FrameOfReference_Uniform_0_1000
100,4,96011,COLUMN_SCAN,_cmc_1000_100,int_FrameOfReference_Uniform_0_1000
100,0,66994,COLUMN_SCAN,_cmc_1000_100,int_FrameOfReference_Uniform_0_1000
100,99,110909,COLUMN_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
100,87,106212,COLUMN_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
100,74,105086,COLUMN_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
100,66,105399,COLUMN_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
100,54,102154,COLUMN_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
100,44,101476,COLUMN_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
100,37,101419,COLUMN_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
100,26,98035,COLUMN_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
100,14,95733,COLUMN_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
100,6,94577,COLUMN_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
100,0,66631,COLUMN_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
100,99,119233,COLUMN_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
100,92,97758,COLUMN_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
100,80,96598,COLUMN_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
100,70,100070,COLUMN_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
100,62,98880,COLUMN_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
100,51,106033,COLUMN_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
100,45,92840,COLUMN_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
100,35,93069,COLUMN_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
100,25,98874,COLUMN_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
100,20,90018,COLUMN_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
100,0,57863,COLUMN_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
100,99,104580,COLUMN_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
100,93,102080,COLUMN_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
100,71,100228,COLUMN_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
100,62,97403,COLUMN_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
100,57,96788,COLUMN_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
100,48,96272,COLUMN_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
100,43,95440,COLUMN_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
100,30,93248,COLUMN_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
100,17,92330,COLUMN_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
100,12,91028,COLUMN_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
100,0,37990,COLUMN_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
100,99,103916,COLUMN_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
100,90,99759,COLUMN_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
100,80,100021,COLUMN_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
100,70,99261,COLUMN_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
100,61,97937,COLUMN_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
100,53,99102,COLUMN_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
100,48,98488,COLUMN_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
100,39,97574,COLUMN_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
100,32,92172,COLUMN_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
100,20,91226,COLUMN_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
100,0,61197,COLUMN_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
100,99,111759,COLUMN_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
100,88,106069,COLUMN_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
100,79,106035,COLUMN_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
100,69,104732,COLUMN_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
100,51,101295,COLUMN_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
100,46,100830,COLUMN_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
100,38,103398,COLUMN_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
100,29,102170,COLUMN_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
100,21,104732,COLUMN_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
100,10,99587,COLUMN_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
100,0,78785,COLUMN_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
100,99,126105,COLUMN_SCAN,_cmc_1000_100,float_Unencoded_Uniform_0_1000
100,86,97919,COLUMN_SCAN,_cmc_1000_100,float_Unencoded_Uniform_0_1000
100,77,96383,COLUMN_SCAN,_cmc_1000_100,float_Unencoded_Uniform_0_1000
100,65,95758,COLUMN_SCAN,_cmc_1000_100,float_Unencoded_Uniform_0_1000
100,54,92488,COLUMN_SCAN,_cmc_1000_100,float_Unencoded_Uniform_0_1000
100,47,92021,COLUMN_SCAN,_cmc_1000_100,float_Unencoded_Uniform_0_1000
100,36,92939,COLUMN_SCAN,_cmc_1000_100,float_Unencoded_Uniform_0_1000
100,27,89318,COLUMN_SCAN,_cmc_1000_100,float_Unencoded_Uniform_0_1000
100,18,88322,COLUMN_SCAN,_cmc_1000_100,float_Unencoded_Uniform_0_1000
100,6,86302,COLUMN_SCAN,_cmc_1000_100,float_Unencoded_Uniform_0_1000
100,0,57321,COLUMN_SCAN,_cmc_1000_100,float_Unencoded_Uniform_0_1000
100,99,103943,COLUMN_SCAN,_cmc_1000_100,float_Dictionary_Uniform_0_1000
100,91,101228,COLUMN_SCAN,_cmc_1000_100,float_Dictionary_Uniform_0_1000
100,79,101373,COLUMN_SCAN,_cmc_1000_100,float_Dictionary_Uniform_0_1000
100,68,99388,COLUMN_SCAN,_cmc_1000_100,float_Dictionary_Uniform_0_1000
100,55,103317,COLUMN_SCAN,_cmc_1000_100,float_Dictionary_Uniform_0_1000
100,42,92707,COLUMN_SCAN,_cmc_1000_100,float_Dictionary_Uniform_0_1000
100,33,92023,COLUMN_SCAN,_cmc_1000_100,float_Dictionary_Uniform_0_1000
100,25,89850,COLUMN_SCAN,_cmc_1000_100,float_Dictionary_Uniform_0_1000
100,13,88582,COLUMN_SCAN,_cmc_1000_100,float_Dictionary_Uniform_0_1000
100,7,88272,COLUMN_SCAN,_cmc_1000_100,float_Dictionary_Uniform_0_1000
100,0,36056,COLUMN_SCAN,_cmc_1000_100,float_Dictionary_Uniform_0_1000
100,99,101253,COLUMN_SCAN,_cmc_1000_100,float_RunLength_Uniform_0_1000
100,89,97194,COLUMN_SCAN,_cmc_1000_100,float_RunLength_Uniform_0_1000
100,78,97196,COLUMN_SCAN,_cmc_1000_100,float_RunLength_Uniform_0_1000
100,63,93285,COLUMN_SCAN,_cmc_1000_100,float_RunLength_Uniform_0_1000
100,51,92807,COLUMN_SCAN,_cmc_1000_100,float_RunLength_Uniform_0_1000
100,44,92093,COLUMN_SCAN,_cmc_1000_100,float_RunLength_Uniform_0_1000
100,36,91703,COLUMN_SCAN,_cmc_1000_100,float_RunLength_Uniform_0_1000
100,31,89577,COLUMN_SCAN,_cmc_1000_100,float_RunLength_Uniform_0_1000
100,18,88495,COLUMN_SCAN,_cmc_1000_100,float_RunLength_Uniform_0_1000
100,10,90056,COLUMN_SCAN,_cmc_1000_100,float_RunLength_Uniform_0_1000
100,0,60045,COLUMN_SCAN,_cmc_1000_100,float_RunLength_Uniform_0_1000
100,99,107123,COLUMN_SCAN,_cmc_1000_100,float_LZ4_Uniform_0_1000
100,85,102999,COLUMN_SCAN,_cmc_1000_100,float_LZ4_Uniform_0_1000
100,77,111333,COLUMN_SCAN,_cmc_1000_100,float_LZ4_Uniform_0_1000
100,65,100998,COLUMN_SCAN,_cmc_1000_100,float_LZ4_Uniform_0_1000
100,50,98012,COLUMN_SCAN,_cmc_1000_100,float_LZ4_Uniform_0_1000
100,39,96747,COLUMN_SCAN,_cmc_1000_100,float_LZ4_Uniform_0_1000
100,32,94199,COLUMN_SCAN,_cmc_1000_100,float_LZ4_Uniform_0_1000
100,25,94937,COLUMN_SCAN,_cmc_1000_100,float_LZ4_Uniform_0_1000
100,16,92084,COLUMN_SCAN,_cmc_1000_100,float_LZ4_Uniform_0_1000
100,11,91698,COLUMN_SCAN,_cmc_1000_100,float_LZ4_Uniform_0_1000
100,0,64057,COLUMN_SCAN,_cmc_1000_100,float_LZ4_Uniform_0_1000
100,99,117422,COLUMN_SCAN,_cmc_1000_100,double_Unencoded_Uniform_0_1000
100,86,97361,COLUMN_SCAN,_cmc_1000_100,double_Unencoded_Uniform_0_1000
100,76,96685,COLUMN_SCAN,_cmc_1000_100,double_Unencoded_Uniform_0_1000
100,64,92595,COLUMN_SCAN,_cmc_1000_100,double_Unencoded_Uniform_0_1000
100,54,92925,COLUMN_SCAN,_cmc_1000_100,double_Unencoded_Uniform_0_1000
100,40,105804,COLUMN_SCAN,_cmc_1000_100,double_Unencoded_Uniform_0_1000
100,38,102685,COLUMN_SCAN,_cmc_1000_100,double_Unencoded_Uniform_0_1000
100,27,88626,COLUMN_SCAN,_cmc_1000_100,double_Unencoded_Uniform_0_1000
100,24,88441,COLUMN_SCAN,_cmc_1000_100,double_Unencoded_Uniform_0_1000
100,13,87647,COLUMN_SCAN,_cmc_1000_100,double_Unencoded_Uniform_0_1000
100,0,59594,COLUMN_SCAN,_cmc_1000_100,double_Unencoded_Uniform_0_1000
100,99,100661,COLUMN_SCAN,_cmc_1000_100,double_Dictionary_Uniform_0_1000
100,86,97386,COLUMN_SCAN,_cmc_1000_100,double_Dictionary_Uniform_0_1000
100,77,98333,COLUMN_SCAN,_cmc_1000_100,double_Dictionary_Uniform_0_1000
100,61,94638,COLUMN_SCAN,_cmc_1000_100,double_Dictionary_Uniform_0_1000
100,57,94880,COLUMN_SCAN,_cmc_1000_100,double_Dictionary_Uniform_0_1000
100,47,93940,COLUMN_SCAN,_cmc_1000_100,double_Dictionary_Uniform_0_1000
100,32,91449,COLUMN_SCAN,_cmc_1000_100,double_Dictionary_Uniform_0_1000
100,26,90213,COLUMN_SCAN,_cmc_1000_100,double_Dictionary_Uniform_0_1000
100,18,89625,COLUMN_SCAN,_cmc_1000_100,double_Dictionary_Uniform_0_1000
100,9,88918,COLUMN_SCAN,_cmc_1000_100,double_Dictionary_Uniform_0_1000
100,0,36206,COLUMN_SCAN,_cmc_1000_100,double_Dictionary_Uniform_0_1000
100,99,103600,COLUMN_SCAN,_cmc_1000_100,double_RunLength_Uniform_0_1000
100,88,99468,COLUMN_SCAN,_cmc_1000_100,double_RunLength_Uniform_0_1000
100,80,101166,COLUMN_SCAN,_cmc_1000_100,double_RunLength_Uniform_0_1000
100,66,99722,COLUMN_SCAN,_cmc_1000_100,double_RunLength_Uniform_0_1000
100,56,95579,COLUMN_SCAN,_cmc_1000_100,double_RunLength_Uniform_0_1000
100,48,94338,COLUMN_SCAN,_cmc_1000_100,double_RunLength_Uniform_0_1000
100,40,94988,COLUMN_SCAN,_cmc_1000_100,double_RunLength_Uniform_0_1000
100,28,92336,COLUMN_SCAN,_cmc_1000_100,double_RunLength_Uniform_0_1000
100,22,91196,COLUMN_SCAN,_cmc_1000_100,double_RunLength_Uniform_0_1000
100,11,88644,COLUMN_SCAN,_cmc_1000_100,double_RunLength_Uniform_0_1000
100,0,60239,COLUMN_SCAN,_cmc_1000_100,double_RunLength_Uniform_0_1000
100,99,111051,COLUMN_SCAN,_cmc_1000_100,double_LZ4_Uniform_0_1000
100,92,105992,COLUMN_SCAN,_cmc_1000_100,double_LZ4_Uniform_0_1000
100,80,104691,COLUMN_SCAN,_cmc_1000_100,double_LZ4_Uniform_0_1000
100,70,105089,COLUMN_SCAN,_cmc_1000_100,double_LZ4_Uniform_0_1000
100,64,101412,COLUMN_SCAN,_cmc_1000_100,double_LZ4_Uniform_0_1000
100,56,124013,COLUMN_SCAN,_cmc_1000_100,double_LZ4_Uniform_0_1000
100,44,102801,COLUMN_SCAN,_cmc_1000_100,double_LZ4_Uniform_0_1000
100,33,101718,COLUMN_SCAN,_cmc_1000_100,double_LZ4_Uniform_0_1000
100,18,117817,COLUMN_SCAN,_cmc_1000_100,double_LZ4_Uniform_0_1000
100,7,94129,COLUMN_SCAN,_cmc_1000_100,double_LZ4_Uniform_0_1000
100,0,67594,COLUMN_SCAN,_cmc_1000_100,double_LZ4_Uniform_0_1000
100,0,107136,COLUMN_SCAN,_cmc_1000_100,string_Unencoded_Uniform_0_1000
100,0,39933,COLUMN_SCAN,_cmc_1000_100,string_Dictionary_Uniform_0_1000
100,0,86481,COLUMN_SCAN,_cmc_1000_100,string_RunLength_Uniform_0_1000
100,0,41052,COLUMN_SCAN,_cmc_1000_100,string_FixedStringDictionary_Uniform_0_1000
100,0,161822,COLUMN_SCAN,_cmc_1000_100,string_LZ4_Uniform_0_1000
1000,997,301431,COLUMN_SCAN,_cmc_1000_1000,int_Unencoded_Uniform_0_1000
1000,897,277855,COLUMN_SCAN,_cmc_1000_1000,int_Unencoded_Uniform_0_1000
1000,792,272816,COLUMN_SCAN,_cmc_1000_1000,int_Unencoded_Uniform_0_1000
1000,697,268847,COLUMN_SCAN,_cmc_1000_1000,int_Unencoded_Uniform_0_1000
1000,591,266333,COLUMN_SCAN,_cmc_1000_1000,int_Unencoded_Uniform_0_1000
1000,500,241106,COLUMN_SCAN,_cmc_1000_1000,int_Unencoded_Uniform_0_1000
1000,409,236157,COLUMN_SCAN,_cmc_1000_1000,int_Unencoded_Uniform_0_1000
1000,307,230107,COLUMN_SCAN,_cmc_1000_1000,int_Unencoded_Uniform_0_1000
1000,202,212742,COLUMN_SCAN,_cmc_1000_1000,int_Unencoded_Uniform_0_1000
1000,109,201358,COLUMN_SCAN,_cmc_1000_1000,int_Unencoded_Uniform_0_1000
1000,0,151108,COLUMN_SCAN,_cmc_1000_1000,int_Unencoded_Uniform_0_1000
1000,999,291491,COLUMN_SCAN,_cmc_1000_1000,int_Dictionary_Uniform_0_1000
1000,879,283940,COLUMN_SCAN,_cmc_1000_1000,int_Dictionary_Uniform_0_1000
1000,773,279274,COLUMN_SCAN,_cmc_1000_1000,int_Dictionary_Uniform_0_1000
1000,665,310084,COLUMN_SCAN,_cmc_1000_1000,int_Dictionary_Uniform_0_1000
1000,577,275440,COLUMN_SCAN,_cmc_1000_1000,int_Dictionary_Uniform_0_1000
1000,482,249540,COLUMN_SCAN,_cmc_1000_1000,int_Dictionary_Uniform_0_1000
1000,389,243647,COLUMN_SCAN,_cmc_1000_1000,int_Dictionary_Uniform_0_1000
1000,301,238442,COLUMN_SCAN,_cmc_1000_1000,int_Dictionary_Uniform_0_1000
1000,200,220685,COLUMN_SCAN,_cmc_1000_1000,int_Dictionary_Uniform_0_1000
1000,109,209084,COLUMN_SCAN,_cmc_1000_1000,int_Dictionary_Uniform_0_1000
1000,0,36258,COLUMN_SCAN,_cmc_1000_1000,int_Dictionary_Uniform_0_1000
1000,999,298589,COLUMN_SCAN,_cmc_1000_1000,int_RunLength_Uniform_0_1000
1000,894,326134,COLUMN_SCAN,_cmc_1000_1000,int_RunLength_Uniform_0_1000
1000,795,287900,COLUMN_SCAN,_cmc_1000_1000,int_RunLength_Uniform_0_1000
1000,694,282323,COLUMN_SCAN,_cmc_1000_1000,int_RunLength_Uniform_0_1000
1000,600,280539,COLUMN_SCAN,_cmc_1000_1000,int_RunLength_Uniform_0_1000
1000,496,252588,COLUMN_SCAN,_cmc_1000_1000,int_RunLength_Uniform_0_1000
1000,397,246029,COLUMN_SCAN,_cmc_1000_1000,int_RunLength_Uniform_0_1000
1000,324,240272,COLUMN_SCAN,_cmc_1000_1000,int_RunLength_Uniform_0_1000
1000,209,225331,COLUMN_SCAN,_cmc_1000_1000,int_RunLength_Uniform_0_1000
1000,108,211912,COLUMN_SCAN,_cmc_1000_1000,int_RunLength_Uniform_0_1000
1000,0,170632,COLUMN_SCAN,_cmc_1000_1000,int_RunLength_Uniform_0_1000
1000,999,317338,COLUMN_SCAN,_cmc_1000_1000,int_FrameOfReference_Uniform_0_1000
1000,904,298950,COLUMN_SCAN,_cmc_1000_1000,int_FrameOfReference_Uniform_0_1000
1000,823,296802,COLUMN_SCAN,_cmc_1000_1000,int_FrameOfReference_Uniform_0_1000
1000,724,294056,COLUMN_SCAN,_cmc_1000_1000,int_FrameOfReference_Uniform_0_1000
1000,624,290150,COLUMN_SCAN,_cmc_1000_1000,int_FrameOfReference_Uniform_0_1000
1000,526,286465,COLUMN_SCAN,_cmc_1000_1000,int_FrameOfReference_Uniform_0_1000
1000,427,260639,COLUMN_SCAN,_cmc_1000_1000,int_FrameOfReference_Uniform_0_1000
1000,314,252503,COLUMN_SCAN,_cmc_1000_1000,int_FrameOfReference_Uniform_0_1000
1000,217,235305,COLUMN_SCAN,_cmc_1000_1000,int_FrameOfReference_Uniform_0_1000
1000,103,221891,COLUMN_SCAN,_cmc_1000_1000,int_FrameOfReference_Uniform_0_1000
1000,0,175722,COLUMN_SCAN,_cmc_1000_1000,int_FrameOfReference_Uniform_0_1000
1000,999,321613,COLUMN_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
1000,909,313243,COLUMN_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
1000,806,308772,COLUMN_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
1000,695,309152,COLUMN_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
1000,602,302566,COLUMN_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
1000,485,278091,COLUMN_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
1000,375,270381,COLUMN_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
1000,286,266213,COLUMN_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
1000,200,249864,COLUMN_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
1000,108,238362,COLUMN_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
1000,0,197027,COLUMN_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
1000,999,288549,COLUMN_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
1000,919,279246,COLUMN_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
1000,791,275086,COLUMN_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
1000,678,268951,COLUMN_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
1000,588,266251,COLUMN_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
1000,491,240993,COLUMN_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
1000,385,235602,COLUMN_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
1000,298,229098,COLUMN_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
1000,202,212757,COLUMN_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
1000,99,200309,COLUMN_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
1000,0,152545,COLUMN_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
1000,997,288672,COLUMN_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
1000,868,282693,COLUMN_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
1000,757,281781,COLUMN_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
1000,656,277517,COLUMN_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
1000,572,275081,COLUMN_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
1000,465,269626,COLUMN_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
1000,364,256208,COLUMN_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
1000,269,248805,COLUMN_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
1000,184,231861,COLUMN_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
1000,91,219848,COLUMN_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
1000,0,38509,COLUMN_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
1000,998,309809,COLUMN_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
1000,899,297494,COLUMN_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
1000,809,284622,COLUMN_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
1000,702,298979,COLUMN_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
1000,592,291519,COLUMN_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
1000,485,264933,COLUMN_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
1000,398,256255,COLUMN_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
1000,317,254479,COLUMN_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
1000,208,233386,COLUMN_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
1000,111,220107,COLUMN_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
1000,0,181515,COLUMN_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
1000,999,349150,COLUMN_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
1000,924,326453,COLUMN_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
1000,816,319057,COLUMN_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
1000,734,333039,COLUMN_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
1000,637,372286,COLUMN_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
1000,550,345901,COLUMN_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
1000,438,354893,COLUMN_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
1000,349,296825,COLUMN_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
1000,242,278250,COLUMN_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
1000,113,248618,COLUMN_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
1000,0,217911,COLUMN_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
1000,999,306622,COLUMN_SCAN,_cmc_1000_1000,float_Unencoded_Uniform_0_1000
1000,883,297253,COLUMN_SCAN,_cmc_1000_1000,float_Unencoded_Uniform_0_1000
1000,784,287142,COLUMN_SCAN,_cmc_1000_1000,float_Unencoded_Uniform_0_1000
1000,685,289809,COLUMN_SCAN,_cmc_1000_1000,float_Unencoded_Uniform_0_1000
1000,597,284697,COLUMN_SCAN,_cmc_1000_1000,float_Unencoded_Uniform_0_1000
1000,494,257873,COLUMN_SCAN,_cmc_1000_1000,float_Unencoded_Uniform_0_1000
1000,386,250316,COLUMN_SCAN,_cmc_1000_1000,float_Unencoded_Uniform_0_1000
1000,286,242339,COLUMN_SCAN,_cmc_1000_1000,float_Unencoded_Uniform_0_1000
1000,177,222310,COLUMN_SCAN,_cmc_1000_1000,float_Unencoded_Uniform_0_1000
