0,"BuildSideMaterializing",8465380
0,"ProbeSideMaterializing",67551291
0,"Clustering",55778293
0,"Building",24546676
0,"Probing",73227170
0,"OutputWriting",37836445
1,"BuildSideMaterializing",7089628
1,"ProbeSideMaterializing",58098920
1,"Clustering",43975472
1,"Building",28148275
1,"Probing",67844085
1,"OutputWriting",392603
2,"BuildSideMaterializing",4773541
2,"ProbeSideMaterializing",46937772
2,"Clustering",31619122
2,"Building",13864111
2,"Probing",52269171
2,"OutputWriting",27957386
3,"BuildSideMaterializing",5415773
3,"ProbeSideMaterializing",42220736
3,"Clustering",29232142
3,"Building",14305746
3,"Probing",53293948
3,"OutputWriting",305855
4,"BuildSideMaterializing",3867222
4,"ProbeSideMaterializing",35086756
4,"Clustering",23547113
4,"Building",17682650
4,"Probing",39945090
4,"OutputWriting",21663931
5,"BuildSideMaterializing",3778588
5,"ProbeSideMaterializing",34815405
5,"Clustering",24374646
5,"Building",15891944
5,"Probing",43050923
5,"OutputWriting",159808
6,"BuildSideMaterializing",1772267
6,"ProbeSideMaterializing",25293467
6,"Clustering",0
6,"Building",14344440
6,"Probing",25391601
6,"OutputWriting",14020216
7,"BuildSideMaterializing",1762279
7,"ProbeSideMaterializing",32399649
7,"Clustering",0
7,"Building",13101395
7,"Probing",25292420
7,"OutputWriting",12350832
8,"BuildSideMaterializing",853236
8,"ProbeSideMaterializing",25875423
8,"Clustering",0
8,"Building",6752412
8,"Probing",10884769
8,"OutputWriting",6942043
9,"BuildSideMaterializing",774310
9,"ProbeSideMaterializing",24570913
9,"Clustering",0
9,"Building",8169863
9,"Probing",10924650
9,"OutputWriting",5680838
10,"BuildSideMaterializing",35412
10,"ProbeSideMaterializing",16307247
10,"Clustering",0
10,"Building",1746
10,"Probing",3353
10,"OutputWriting",160505
11,"BuildSideMaterializing",28288
11,"ProbeSideMaterializing",13783788
11,"Clustering",0
11,"Building",1397
11,"Probing",2165
11,"OutputWriting",81999
12,"BuildSideMaterializing",6961112
12,"ProbeSideMaterializing",57661336
12,"Clustering",43264441
12,"Building",25450761
12,"Probing",61231574
12,"OutputWriting",34470367
13,"BuildSideMaterializing",6293106
13,"ProbeSideMaterializing",46261595
13,"Clustering",42892373
13,"Building",21646470
13,"Probing",62592799
13,"OutputWriting",405385
14,"BuildSideMaterializing",5134574
14,"ProbeSideMaterializing",40998923
14,"Clustering",29405568
14,"Building",14013581
14,"Probing",52141982
14,"OutputWriting",29170538
15,"BuildSideMaterializing",5462780
15,"ProbeSideMaterializing",40379600
15,"Clustering",31739326
15,"Building",13182346
15,"Probing",51177062
15,"OutputWriting",260665
16,"BuildSideMaterializing",3789623
16,"ProbeSideMaterializing",32840236
16,"Clustering",23640497
16,"Building",18071901
16,"Probing",42050940
16,"OutputWriting",21049288
17,"BuildSideMaterializing",3753863
17,"ProbeSideMaterializing",36636424
17,"Clustering",23513518
17,"Building",15318301
17,"Probing",42065817
17,"OutputWriting",154569
18,"BuildSideMaterializing",1808307
18,"ProbeSideMaterializing",26751708
18,"Clustering",0
18,"Building",14157533
18,"Probing",22718532
18,"OutputWriting",13646751
19,"BuildSideMaterializing",1783931
19,"ProbeSideMaterializing",24845477
19,"Clustering",0
19,"Building",14470094
19,"Probing",24409848
19,"OutputWriting",12321986
20,"BuildSideMaterializing",797219
20,"ProbeSideMaterializing",23217372
20,"Clustering",0
20,"Building",7489495
20,"Probing",10487625
20,"OutputWriting",6815553
21,"BuildSideMaterializing",778780
21,"ProbeSideMaterializing",19352035
21,"Clustering",0
21,"Building",6842443
21,"Probing",10100749
21,"OutputWriting",5643540
22,"BuildSideMaterializing",35063
