"GetTable",0,0,0,11745000,4,1.1745e+07,193962,"","inventory","","","","c472acfef2176cba",0,""
"GetTable",0,0,0,65535,3,65535,8940,"","date_dim","","","","c472acfef2176cba",0,""
"Aggregate",180000,10,19514.8,45000,6,19514.8,78736139,"REFERENCE","warehouse","w_warehouse_sk","AggregateHash","No","ea189fd9834a0c7c",4,""
"Aggregate",180000,10,19514.8,45000,6,19514.8,78736139,"REFERENCE","item","i_item_sk","AggregateHash","No","ea189fd9834a0c7c",4,""
"Aggregate",180000,10,19514.8,45000,6,19514.8,78736139,"REFERENCE","date_dim","d_moy","AggregateHash","No","ea189fd9834a0c7c",4,""
"Aggregate",180000,10,21418.2,45000,6,21418.2,74847822,"REFERENCE","warehouse","w_warehouse_sk","AggregateHash","No","ea189fd9834a0c7c",4,""
"Aggregate",180000,10,21418.2,45000,6,21418.2,74847822,"REFERENCE","item","i_item_sk","AggregateHash","No","ea189fd9834a0c7c",4,""
"Aggregate",180000,10,21418.2,45000,6,21418.2,74847822,"REFERENCE","date_dim","d_moy","AggregateHash","No","ea189fd9834a0c7c",4,""
"GetTable",0,0,0,5,2,5,9499,"","warehouse","","","","ea189fd9834a0c7c",0,""
"GetTable",0,0,0,18000,1,18000,10338,"","item","","","","ea189fd9834a0c7c",0,""
"GetTable",0,0,0,11745000,4,1.1745e+07,160785,"","inventory","","","","ea189fd9834a0c7c",0,""
"GetTable",0,0,0,65535,3,65535,8312,"","date_dim","","","","ea189fd9834a0c7c",0,""
"Aggregate",4,3,236.721,4,1,236.721,47565,"REFERENCE","item","i_product_name","AggregateHash","No","c3eb0f228a4c62a1",1,""
"GetTable",0,0,0,18000,3,18000,13062,"","item","","","","c3eb0f228a4c62a1",0,""
"Aggregate",1503,10,328.415,10,4,328.415,870697,"REFERENCE","date_dim","d_year","AggregateHash","No","2f68c8df87906c39",3,""
"Aggregate",1503,10,328.415,10,4,328.415,870697,"REFERENCE","item","i_category_id","AggregateHash","No","2f68c8df87906c39",3,""
"Aggregate",1503,10,328.415,10,4,328.415,870697,"REFERENCE","item","i_category","AggregateHash","No","2f68c8df87906c39",3,""
"GetTable",0,0,0,18000,4,18000,7403,"","item","","","","2f68c8df87906c39",0,""
"GetTable",0,0,0,65535,3,65535,5448,"","date_dim","","","","2f68c8df87906c39",0,""
"GetTable",0,0,0,2880404,3,2.8804e+06,107633,"","store_sales","","","","2f68c8df87906c39",0,""
"Aggregate",540754,9,12014,6,9,12014,218815830,"REFERENCE","store","s_store_name","AggregateHash","No","ac2f9c4228030d9d",44,""
"Aggregate",540754,9,12014,6,9,12014,218815830,"REFERENCE","store","s_store_id","AggregateHash","No","ac2f9c4228030d9d",44,""
"GetTable",0,0,0,12,4,12,18300,"","store","","","","ac2f9c4228030d9d",0,""
"GetTable",0,0,0,2880404,3,2.8804e+06,89891,"","store_sales","","","","ac2f9c4228030d9d",0,""
"GetTable",0,0,0,65535,3,65535,5658,"","date_dim","","","","ac2f9c4228030d9d",0,""
"Aggregate",19,11,1639.13,19,3,1639.13,120763,"REFERENCE","customer_address","ca_zip","AggregateHash","No","c1558ce7f598faf2",1,""
"Aggregate",19,11,1639.13,19,3,1639.13,120763,"REFERENCE","customer_address","ca_city","AggregateHash","No","c1558ce7f598faf2",1,""
"GetTable",0,0,0,18000,2,18000,6775,"","item","","","","c1558ce7f598faf2",0,""
"GetTable",0,0,0,719384,4,719384,41768,"","web_sales","","","","c1558ce7f598faf2",0,""
"GetTable",0,0,0,50000,3,50000,6147,"","customer_address","","","","c1558ce7f598faf2",0,""
"GetTable",0,0,0,100000,2,100000,9499,"","customer","","","","c1558ce7f598faf2",0,""
"GetTable",0,0,0,65535,3,65535,5657,"","date_dim","","","","c1558ce7f598faf2",0,""
"GetTable",0,0,0,12,1,12,12852,"","store","","","","c49841c711905e98",0,""
"GetTable",0,0,0,1920800,3,1.9208e+06,66842,"","customer_demographics","","","","c49841c711905e98",0,""
"GetTable",0,0,0,2880404,7,2.8804e+06,162671,"","store_sales","","","","c49841c711905e98",0,""
"GetTable",0,0,0,65535,2,65535,4610,"","date_dim","","","","c49841c711905e98",0,""
"GetTable",0,0,0,50000,3,50000,8661,"","customer_address","","","","c49841c711905e98",0,""
"Aggregate",2105,15,1112.08,6,15,1112.08,2315738,"REFERENCE","store","s_store_name","AggregateHash","No","9ba0ff608aba8792",4,""
"Aggregate",2105,15,1112.08,6,15,1112.08,2315738,"REFERENCE","store","s_company_id","AggregateHash","No","9ba0ff608aba8792",4,""
"Aggregate",2105,15,1112.08,6,15,1112.08,2315738,"REFERENCE","store","s_street_number","AggregateHash","No","9ba0ff608aba8792",4,""
"Aggregate",2105,15,1112.08,6,15,1112.08,2315738,"REFERENCE","store","s_street_name","AggregateHash","No","9ba0ff608aba8792",4,""
"Aggregate",2105,15,1112.08,6,15,1112.08,2315738,"REFERENCE","store","s_street_type","AggregateHash","No","9ba0ff608aba8792",4,""
"Aggregate",2105,15,1112.08,6,15,1112.08,2315738,"REFERENCE","store","s_suite_number","AggregateHash","No","9ba0ff608aba8792",4,""
"Aggregate",2105,15,1112.08,6,15,1112.08,2315738,"REFERENCE","store","s_city","AggregateHash","No","9ba0ff608aba8792",4,""
"Aggregate",2105,15,1112.08,6,15,1112.08,2315738,"REFERENCE","store","s_county","AggregateHash","No","9ba0ff608aba8792",4,""
"Aggregate",2105,15,1112.08,6,15,1112.08,2315738,"REFERENCE","store","s_state","AggregateHash","No","9ba0ff608aba8792",4,""
"Aggregate",2105,15,1112.08,6,15,1112.08,2315738,"REFERENCE","store","s_zip","AggregateHash","No","9ba0ff608aba8792",4,""
"GetTable",0,0,0,12,11,12,10128,"","store","","","","9ba0ff608aba8792",0,""
