HOSTNAME,JOIN,PHASE,PARTITION_COUNT,RUN_ID,RUNTIME_MS
cx28,HashJoin,"1 - HashTableBuild",8,8,5278
cx28,HashJoin,"2 - HashTableFinalization",8,8,9668
cx28,HashJoin,"3 - ProbeSidePartitioning",8,8,2135
cx28,HashJoin,"4 - Joining",8,8,3627
cx28,HashJoin,"1 - HashTableBuild",8,9,5485
cx28,HashJoin,"2 - HashTableFinalization",8,9,9324
cx28,HashJoin,"3 - ProbeSidePartitioning",8,9,2137
cx28,HashJoin,"4 - Joining",8,9,3647
cx28,HashJoin,"1 - HashTableBuild",16,0,5428
cx28,HashJoin,"2 - HashTableFinalization",16,0,9570
cx28,HashJoin,"3 - ProbeSidePartitioning",16,0,2105
cx28,HashJoin,"4 - Joining",16,0,3792
cx28,HashJoin,"1 - HashTableBuild",16,1,5448
cx28,HashJoin,"2 - HashTableFinalization",16,1,10127
cx28,HashJoin,"3 - ProbeSidePartitioning",16,1,2109
cx28,HashJoin,"4 - Joining",16,1,3946
cx28,HashJoin,"1 - HashTableBuild",16,2,5300
cx28,HashJoin,"2 - HashTableFinalization",16,2,9634
cx28,HashJoin,"3 - ProbeSidePartitioning",16,2,2106
cx28,HashJoin,"4 - Joining",16,2,3778
cx28,HashJoin,"1 - HashTableBuild",16,3,5314
cx28,HashJoin,"2 - HashTableFinalization",16,3,9805
cx28,HashJoin,"3 - ProbeSidePartitioning",16,3,2166
cx28,HashJoin,"4 - Joining",16,3,4018
cx28,HashJoin,"1 - HashTableBuild",16,4,5216
cx28,HashJoin,"2 - HashTableFinalization",16,4,9747
cx28,HashJoin,"3 - ProbeSidePartitioning",16,4,2107
cx28,HashJoin,"4 - Joining",16,4,3837
cx28,HashJoin,"1 - HashTableBuild",16,5,5449
cx28,HashJoin,"2 - HashTableFinalization",16,5,9642
cx28,HashJoin,"3 - ProbeSidePartitioning",16,5,2108
cx28,HashJoin,"4 - Joining",16,5,3894
cx28,HashJoin,"1 - HashTableBuild",16,6,5166
cx28,HashJoin,"2 - HashTableFinalization",16,6,9749
cx28,HashJoin,"3 - ProbeSidePartitioning",16,6,2108
cx28,HashJoin,"4 - Joining",16,6,3868
cx28,HashJoin,"1 - HashTableBuild",16,7,5283
cx28,HashJoin,"2 - HashTableFinalization",16,7,9589
cx28,HashJoin,"3 - ProbeSidePartitioning",16,7,2107
cx28,HashJoin,"4 - Joining",16,7,3844
cx28,HashJoin,"1 - HashTableBuild",16,8,5321
cx28,HashJoin,"2 - HashTableFinalization",16,8,9819
cx28,HashJoin,"3 - ProbeSidePartitioning",16,8,2131
cx28,HashJoin,"4 - Joining",16,8,3852
cx28,HashJoin,"1 - HashTableBuild",16,9,5329
cx28,HashJoin,"2 - HashTableFinalization",16,9,9903
cx28,HashJoin,"3 - ProbeSidePartitioning",16,9,2131
cx28,HashJoin,"4 - Joining",16,9,3813
cx28,HashJoin,"1 - HashTableBuild",32,0,5259
cx28,HashJoin,"2 - HashTableFinalization",32,0,9381
cx28,HashJoin,"3 - ProbeSidePartitioning",32,0,2122
cx28,HashJoin,"4 - Joining",32,0,4002
cx28,HashJoin,"1 - HashTableBuild",32,1,5311
cx28,HashJoin,"2 - HashTableFinalization",32,1,9293
cx28,HashJoin,"3 - ProbeSidePartitioning",32,1,2123
cx28,HashJoin,"4 - Joining",32,1,3848
cx28,HashJoin,"1 - HashTableBuild",32,2,5309
cx28,HashJoin,"2 - HashTableFinalization",32,2,9735
cx28,HashJoin,"3 - ProbeSidePartitioning",32,2,2135
cx28,HashJoin,"4 - Joining",32,2,3873
cx28,HashJoin,"1 - HashTableBuild",32,3,5301
cx28,HashJoin,"2 - HashTableFinalization",32,3,9327
cx28,HashJoin,"3 - ProbeSidePartitioning",32,3,2132
cx28,HashJoin,"4 - Joining",32,3,3865
cx28,HashJoin,"1 - HashTableBuild",32,4,5303
cx28,HashJoin,"2 - HashTableFinalization",32,4,9288
cx28,HashJoin,"3 - ProbeSidePartitioning",32,4,2132
cx28,HashJoin,"4 - Joining",32,4,3854
cx28,HashJoin,"1 - HashTableBuild",32,5,5248
cx28,HashJoin,"2 - HashTableFinalization",32,5,9841
cx28,HashJoin,"3 - ProbeSidePartitioning",32,5,2142
cx28,HashJoin,"4 - Joining",32,5,3872
cx28,HashJoin,"1 - HashTableBuild",32,6,5287
cx28,HashJoin,"2 - HashTableFinalization",32,6,9481
cx28,HashJoin,"3 - ProbeSidePartitioning",32,6,2139
cx28,HashJoin,"4 - Joining",32,6,3871
cx28,HashJoin,"1 - HashTableBuild",32,7,5319
cx28,HashJoin,"2 - HashTableFinalization",32,7,9374
cx28,HashJoin,"3 - ProbeSidePartitioning",32,7,2143
cx28,HashJoin,"4 - Joining",32,7,4023
cx28,HashJoin,"1 - HashTableBuild",32,8,5311
cx28,HashJoin,"2 - HashTableFinalization",32,8,9387
cx28,HashJoin,"3 - ProbeSidePartitioning",32,8,2140
cx28,HashJoin,"4 - Joining",32,8,3885
cx28,HashJoin,"1 - HashTableBuild",32,9,5465
cx28,HashJoin,"2 - HashTableFinalization",32,9,9380
cx28,HashJoin,"3 - ProbeSidePartitioning",32,9,2094
cx28,HashJoin,"4 - Joining",32,9,4015
cx28,HashJoin,"1 - HashTableBuild",64,0,5207
cx28,HashJoin,"2 - HashTableFinalization",64,0,9564
cx28,HashJoin,"3 - ProbeSidePartitioning",64,0,2106
cx28,HashJoin,"4 - Joining",64,0,3253
cx28,HashJoin,"1 - HashTableBuild",64,1,5287
cx28,HashJoin,"2 - HashTableFinalization",64,1,9289
cx28,HashJoin,"3 - ProbeSidePartitioning",64,1,2066
cx28,HashJoin,"4 - Joining",64,1,3418
cx28,HashJoin,"1 - HashTableBuild",64,2,5527
cx28,HashJoin,"2 - HashTableFinalization",64,2,9323
cx28,HashJoin,"3 - ProbeSidePartitioning",64,2,2060
cx28,HashJoin,"4 - Joining",64,2,3206
cx28,HashJoin,"1 - HashTableBuild",64,3,5295
cx28,HashJoin,"2 - HashTableFinalization",64,3,9565
cx28,HashJoin,"3 - ProbeSidePartitioning",64,3,2072
cx28,HashJoin,"4 - Joining",64,3,3234
cx28,HashJoin,"1 - HashTableBuild",64,4,5302
cx28,HashJoin,"2 - HashTableFinalization",64,4,9383
cx28,HashJoin,"3 - ProbeSidePartitioning",64,4,2086
cx28,HashJoin,"4 - Joining",64,4,3235
cx28,HashJoin,"1 - HashTableBuild",64,5,5327
cx28,HashJoin,"2 - HashTableFinalization",64,5,9341
cx28,HashJoin,"3 - ProbeSidePartitioning",64,5,2084
cx28,HashJoin,"4 - Joining",64,5,3373
cx28,HashJoin,"1 - HashTableBuild",64,6,5431
cx28,HashJoin,"2 - HashTableFinalization",64,6,9504
cx28,HashJoin,"3 - ProbeSidePartitioning",64,6,2125
cx28,HashJoin,"4 - Joining",64,6,3398
cx28,HashJoin,"1 - HashTableBuild",64,7,5264
cx28,HashJoin,"2 - HashTableFinalization",64,7,9359
cx28,HashJoin,"3 - ProbeSidePartitioning",64,7,2070
cx28,HashJoin,"4 - Joining",64,7,3388
cx28,HashJoin,"1 - HashTableBuild",64,8,5387
cx28,HashJoin,"2 - HashTableFinalization",64,8,9347
cx28,HashJoin,"3 - ProbeSidePartitioning",64,8,2064
cx28,HashJoin,"4 - Joining",64,8,3421
cx28,HashJoin,"1 - HashTableBuild",64,9,5263
cx28,HashJoin,"2 - HashTableFinalization",64,9,9520
cx28,HashJoin,"3 - ProbeSidePartitioning",64,9,2065
cx28,HashJoin,"4 - Joining",64,9,3237
cx28,HashJoin,"1 - HashTableBuild",128,0,5274
cx28,HashJoin,"2 - HashTableFinalization",128,0,9396
cx28,HashJoin,"3 - ProbeSidePartitioning",128,0,2052
cx28,HashJoin,"4 - Joining",128,0,2780
cx28,HashJoin,"1 - HashTableBuild",128,1,5481
cx28,HashJoin,"2 - HashTableFinalization",128,1,9434
cx28,HashJoin,"3 - ProbeSidePartitioning",128,1,2045
cx28,HashJoin,"4 - Joining",128,1,2776
cx28,HashJoin,"1 - HashTableBuild",128,2,5275
cx28,HashJoin,"2 - HashTableFinalization",128,2,9819
cx28,HashJoin,"3 - ProbeSidePartitioning",128,2,2086
cx28,HashJoin,"4 - Joining",128,2,2779
cx28,HashJoin,"1 - HashTableBuild",128,3,5406
cx28,HashJoin,"2 - HashTableFinalization",128,3,9502
cx28,HashJoin,"3 - ProbeSidePartitioning",128,3,2055
cx28,HashJoin,"4 - Joining",128,3,2778
cx28,HashJoin,"1 - HashTableBuild",128,4,5435
cx28,HashJoin,"2 - HashTableFinalization",128,4,9494
cx28,HashJoin,"3 - ProbeSidePartitioning",128,4,2070
cx28,HashJoin,"4 - Joining",128,4,2780
cx28,HashJoin,"1 - HashTableBuild",128,5,5448
cx28,HashJoin,"2 - HashTableFinalization",128,5,9519
cx28,HashJoin,"3 - ProbeSidePartitioning",128,5,2073
cx28,HashJoin,"4 - Joining",128,5,2765
cx28,HashJoin,"1 - HashTableBuild",128,6,5638
cx28,HashJoin,"2 - HashTableFinalization",128,6,9453
cx28,HashJoin,"3 - ProbeSidePartitioning",128,6,2049
cx28,HashJoin,"4 - Joining",128,6,2761
cx28,HashJoin,"1 - HashTableBuild",128,7,5278
cx28,HashJoin,"2 - HashTableFinalization",128,7,9391
cx28,HashJoin,"3 - ProbeSidePartitioning",128,7,2049
cx28,HashJoin,"4 - Joining",128,7,2319
cx28,HashJoin,"1 - HashTableBuild",128,8,5415
cx28,HashJoin,"2 - HashTableFinalization",128,8,9422
cx28,HashJoin,"3 - ProbeSidePartitioning",128,8,2049
cx28,HashJoin,"4 - Joining",128,8,2761
cx28,HashJoin,"1 - HashTableBuild",128,9,5397
cx28,HashJoin,"2 - HashTableFinalization",128,9,9755
cx28,HashJoin,"3 - ProbeSidePartitioning",128,9,2052
cx28,HashJoin,"4 - Joining",128,9,2775
cx28,HashJoin,"1 - HashTableBuild",256,0,5314
cx28,HashJoin,"2 - HashTableFinalization",256,0,9790
cx28,HashJoin,"3 - ProbeSidePartitioning",256,0,2078
cx28,HashJoin,"4 - Joining",256,0,1626
cx28,HashJoin,"1 - HashTableBuild",256,1,5275
cx28,HashJoin,"2 - HashTableFinalization",256,1,9578
cx28,HashJoin,"3 - ProbeSidePartitioning",256,1,2018
cx28,HashJoin,"4 - Joining",256,1,1632
cx28,HashJoin,"1 - HashTableBuild",256,2,5285
cx28,HashJoin,"2 - HashTableFinalization",256,2,9877
cx28,HashJoin,"3 - ProbeSidePartitioning",256,2,2017
cx28,HashJoin,"4 - Joining",256,2,1634
cx28,HashJoin,"1 - HashTableBuild",256,3,5309
cx28,HashJoin,"2 - HashTableFinalization",256,3,9549
cx28,HashJoin,"3 - ProbeSidePartitioning",256,3,2024
cx28,HashJoin,"4 - Joining",256,3,1885
cx28,HashJoin,"1 - HashTableBuild",256,4,5295
cx28,HashJoin,"2 - HashTableFinalization",256,4,9536
cx28,HashJoin,"3 - ProbeSidePartitioning",256,4,2019
cx28,HashJoin,"4 - Joining",256,4,1905
cx28,HashJoin,"1 - HashTableBuild",256,5,5551
cx28,HashJoin,"2 - HashTableFinalization",256,5,9723
cx28,HashJoin,"3 - ProbeSidePartitioning",256,5,2080
cx28,HashJoin,"4 - Joining",256,5,1914
cx28,HashJoin,"1 - HashTableBuild",256,6,5413
cx28,HashJoin,"2 - HashTableFinalization",256,6,9713
cx28,HashJoin,"3 - ProbeSidePartitioning",256,6,2059
cx28,HashJoin,"4 - Joining",256,6,1636
cx28,HashJoin,"1 - HashTableBuild",256,7,5532
cx28,HashJoin,"2 - HashTableFinalization",256,7,9741
cx28,HashJoin,"3 - ProbeSidePartitioning",256,7,2080
cx28,HashJoin,"4 - Joining",256,7,1639
cx28,HashJoin,"1 - HashTableBuild",256,8,5473
cx28,HashJoin,"2 - HashTableFinalization",256,8,9597
cx28,HashJoin,"3 - ProbeSidePartitioning",256,8,2015
cx28,HashJoin,"4 - Joining",256,8,1620
cx28,HashJoin,"1 - HashTableBuild",256,9,5488
cx28,HashJoin,"2 - HashTableFinalization",256,9,9844
cx28,HashJoin,"3 - ProbeSidePartitioning",256,9,2022
cx28,HashJoin,"4 - Joining",256,9,1898
cx28,HashJoin,"1 - HashTableBuild",512,0,5217
cx28,HashJoin,"2 - HashTableFinalization",512,0,9897
cx28,HashJoin,"3 - ProbeSidePartitioning",512,0,2013
cx28,HashJoin,"4 - Joining",512,0,1815
cx28,HashJoin,"1 - HashTableBuild",512,1,5326
cx28,HashJoin,"2 - HashTableFinalization",512,1,9654
cx28,HashJoin,"3 - ProbeSidePartitioning",512,1,2041
cx28,HashJoin,"4 - Joining",512,1,1809
cx28,HashJoin,"1 - HashTableBuild",512,2,5287
cx28,HashJoin,"2 - HashTableFinalization",512,2,9921
cx28,HashJoin,"3 - ProbeSidePartitioning",512,2,2061
cx28,HashJoin,"4 - Joining",512,2,1858
cx28,HashJoin,"1 - HashTableBuild",512,3,5344
cx28,HashJoin,"2 - HashTableFinalization",512,3,9656
cx28,HashJoin,"3 - ProbeSidePartitioning",512,3,2008
cx28,HashJoin,"4 - Joining",512,3,1844
cx28,HashJoin,"1 - HashTableBuild",512,4,5356
cx28,HashJoin,"2 - HashTableFinalization",512,4,9640
cx28,HashJoin,"3 - ProbeSidePartitioning",512,4,2033
cx28,HashJoin,"4 - Joining",512,4,1781
cx28,HashJoin,"1 - HashTableBuild",512,5,5541
cx28,HashJoin,"2 - HashTableFinalization",512,5,9659
cx28,HashJoin,"3 - ProbeSidePartitioning",512,5,2005
cx28,HashJoin,"4 - Joining",512,5,1811
cx28,HashJoin,"1 - HashTableBuild",512,6,5304
cx28,HashJoin,"2 - HashTableFinalization",512,6,9977
cx28,HashJoin,"3 - ProbeSidePartitioning",512,6,2003
cx28,HashJoin,"4 - Joining",512,6,1830
cx28,HashJoin,"1 - HashTableBuild",512,7,5319
cx28,HashJoin,"2 - HashTableFinalization",512,7,9638
cx28,HashJoin,"3 - ProbeSidePartitioning",512,7,2017
cx28,HashJoin,"4 - Joining",512,7,1850
cx28,HashJoin,"1 - HashTableBuild",512,8,5365
cx28,HashJoin,"2 - HashTableFinalization",512,8,9589
cx28,HashJoin,"3 - ProbeSidePartitioning",512,8,2030
cx28,HashJoin,"4 - Joining",512,8,1840
cx28,HashJoin,"1 - HashTableBuild",512,9,5311
cx28,HashJoin,"2 - HashTableFinalization",512,9,9794
cx28,HashJoin,"3 - ProbeSidePartitioning",512,9,2030
cx28,HashJoin,"4 - Joining",512,9,1839
cx28,HashJoin,"1 - HashTableBuild",1024,0,5237
cx28,HashJoin,"2 - HashTableFinalization",1024,0,9908
cx28,HashJoin,"3 - ProbeSidePartitioning",1024,0,1998
cx28,HashJoin,"4 - Joining",1024,0,1815
cx28,HashJoin,"1 - HashTableBuild",1024,1,5312
cx28,HashJoin,"2 - HashTableFinalization",1024,1,9921
cx28,HashJoin,"3 - ProbeSidePartitioning",1024,1,2007
cx28,HashJoin,"4 - Joining",1024,1,1803
cx28,HashJoin,"1 - HashTableBuild",1024,2,5318
cx28,HashJoin,"2 - HashTableFinalization",1024,2,9811
cx28,HashJoin,"3 - ProbeSidePartitioning",1024,2,2058
cx28,HashJoin,"4 - Joining",1024,2,1855
cx28,HashJoin,"1 - HashTableBuild",1024,3,5314
cx28,HashJoin,"2 - HashTableFinalization",1024,3,9834
cx28,HashJoin,"3 - ProbeSidePartitioning",1024,3,2031
cx28,HashJoin,"4 - Joining",1024,3,1822
cx28,HashJoin,"1 - HashTableBuild",1024,4,5328
cx28,HashJoin,"2 - HashTableFinalization",1024,4,9733
cx28,HashJoin,"3 - ProbeSidePartitioning",1024,4,2004
cx28,HashJoin,"4 - Joining",1024,4,1797
cx28,HashJoin,"1 - HashTableBuild",1024,5,5300
cx28,HashJoin,"2 - HashTableFinalization",1024,5,9764
cx28,HashJoin,"3 - ProbeSidePartitioning",1024,5,1995
cx28,HashJoin,"4 - Joining",1024,5,1766
cx28,HashJoin,"1 - HashTableBuild",1024,6,5290
cx28,HashJoin,"2 - HashTableFinalization",1024,6,10117
cx28,HashJoin,"3 - ProbeSidePartitioning",1024,6,1998
cx28,HashJoin,"4 - Joining",1024,6,1829
cx28,HashJoin,"1 - HashTableBuild",1024,7,5523
cx28,HashJoin,"2 - HashTableFinalization",1024,7,9808
cx28,HashJoin,"3 - ProbeSidePartitioning",1024,7,1992
cx28,HashJoin,"4 - Joining",1024,7,1818
cx28,HashJoin,"1 - HashTableBuild",1024,8,5567
cx28,HashJoin,"2 - HashTableFinalization",1024,8,9807
cx28,HashJoin,"3 - ProbeSidePartitioning",1024,8,1997
cx28,HashJoin,"4 - Joining",1024,8,1810
cx28,HashJoin,"1 - HashTableBuild",1024,9,5445
cx28,HashJoin,"2 - HashTableFinalization",1024,9,9876
cx28,HashJoin,"3 - ProbeSidePartitioning",1024,9,1998
cx28,HashJoin,"4 - Joining",1024,9,1784
cx28,HashJoin,"1 - HashTableBuild",2048,0,5324
cx28,HashJoin,"2 - HashTableFinalization",2048,0,9868
cx28,HashJoin,"3 - ProbeSidePartitioning",2048,0,2302
cx28,HashJoin,"4 - Joining",2048,0,1759
cx28,HashJoin,"1 - HashTableBuild",2048,1,5328
cx28,HashJoin,"2 - HashTableFinalization",2048,1,9903
cx28,HashJoin,"3 - ProbeSidePartitioning",2048,1,2278
cx28,HashJoin,"4 - Joining",2048,1,1755
cx28,HashJoin,"1 - HashTableBuild",2048,2,5317
cx28,HashJoin,"2 - HashTableFinalization",2048,2,9918
cx28,HashJoin,"3 - ProbeSidePartitioning",2048,2,2298
cx28,HashJoin,"4 - Joining",2048,2,1808
cx28,HashJoin,"1 - HashTableBuild",2048,3,5339
cx28,HashJoin,"2 - HashTableFinalization",2048,3,10674
cx28,HashJoin,"3 - ProbeSidePartitioning",2048,3,2305
cx28,HashJoin,"4 - Joining",2048,3,1764
cx28,HashJoin,"1 - HashTableBuild",2048,4,5377
cx28,HashJoin,"2 - HashTableFinalization",2048,4,9919
cx28,HashJoin,"3 - ProbeSidePartitioning",2048,4,2298
cx28,HashJoin,"4 - Joining",2048,4,1779
cx28,HashJoin,"1 - HashTableBuild",2048,5,5370
cx28,HashJoin,"2 - HashTableFinalization",2048,5,9937
cx28,HashJoin,"3 - ProbeSidePartitioning",2048,5,2317
cx28,HashJoin,"4 - Joining",2048,5,1764
cx28,HashJoin,"1 - HashTableBuild",2048,6,5299
cx28,HashJoin,"2 - HashTableFinalization",2048,6,10447
cx28,HashJoin,"3 - ProbeSidePartitioning",2048,6,2304
cx28,HashJoin,"4 - Joining",2048,6,1765
cx28,HashJoin,"1 - HashTableBuild",2048,7,5342
cx28,HashJoin,"2 - HashTableFinalization",2048,7,9958
cx28,HashJoin,"3 - ProbeSidePartitioning",2048,7,2329
cx28,HashJoin,"4 - Joining",2048,7,1802
cx28,HashJoin,"1 - HashTableBuild",2048,8,5217
cx28,HashJoin,"2 - HashTableFinalization",2048,8,10134
cx28,HashJoin,"3 - ProbeSidePartitioning",2048,8,2314
cx28,HashJoin,"4 - Joining",2048,8,1802
cx28,HashJoin,"1 - HashTableBuild",2048,9,5304
cx28,HashJoin,"2 - HashTableFinalization",2048,9,10222
cx28,HashJoin,"3 - ProbeSidePartitioning",2048,9,2292
cx28,HashJoin,"4 - Joining",2048,9,1795
