Aggregate,59179100,7,59398300.0,4,8,59398300.0,9078559297,REFERENCE,AggregateHash,0.0,f4861be734996d3d,908,2,6,"l_returnflag,l_linestatus"
Aggregate,59429315,7,59398400.0,4,8,59398400.0,9063756871,REFERENCE,AggregateHash,0.0,899ed7a084d143c2,911,2,6,"l_returnflag,l_linestatus"
Aggregate,59530099,7,59398400.0,4,8,59398400.0,8815765448,REFERENCE,AggregateHash,0.0,520ea388ee97274f,912,2,6,"l_returnflag,l_linestatus"
Aggregate,59047103,7,58945900.0,4,8,58945900.0,8792887649,REFERENCE,AggregateHash,0.0,b2417c7a25d7a0a1,906,2,6,"l_returnflag,l_linestatus"
Aggregate,59142609,7,59398300.0,4,8,59398300.0,9174015800,REFERENCE,AggregateHash,0.0,f5aef478da6a9bcc,907,2,6,"l_returnflag,l_linestatus"
Aggregate,59459053,7,59398400.0,4,8,59398400.0,8803150551,REFERENCE,AggregateHash,0.0,7a589f8ab18426d6,911,2,6,"l_returnflag,l_linestatus"
Aggregate,59488148,7,59398400.0,4,8,59398400.0,8990259084,REFERENCE,AggregateHash,0.0,a7d197fa7ecf79f7,912,2,6,"l_returnflag,l_linestatus"
Aggregate,58659100,7,58945800.0,4,8,58945800.0,8673445041,REFERENCE,AggregateHash,0.0,c6bcbe4c09b85db0,901,2,6,"l_returnflag,l_linestatus"
Aggregate,59123858,7,59398300.0,4,8,59398300.0,8958968997,REFERENCE,AggregateHash,0.0,f16984c46aa94970,907,2,6,"l_returnflag,l_linestatus"
Aggregate,58795695,7,58945800.0,4,8,58945800.0,8772647989,REFERENCE,AggregateHash,0.0,c02611972b6472fc,903,2,6,"l_returnflag,l_linestatus"
Aggregate,59516273,7,59398400.0,4,8,59398400.0,8804306797,REFERENCE,AggregateHash,0.0,5847516f351e1a2e,912,2,6,"l_returnflag,l_linestatus"
Aggregate,59366958,7,59398400.0,4,8,59398400.0,9085077703,REFERENCE,AggregateHash,0.0,d6526b1f836cfab4,910,2,6,"l_returnflag,l_linestatus"
Aggregate,59318117,7,59398400.0,4,8,59398400.0,9026312709,REFERENCE,AggregateHash,0.0,9ab029783d34c8bb,909,2,6,"l_returnflag,l_linestatus"
Aggregate,58539265,7,58877600.0,4,8,58877600.0,8711260664,REFERENCE,AggregateHash,0.0,1f0a3c2cae30b6aa,899,2,6,"l_returnflag,l_linestatus"
Aggregate,59047103,7,58945900.0,4,8,58945900.0,9057131546,REFERENCE,AggregateHash,0.0,b2417c7a25d7a0a1,906,2,6,"l_returnflag,l_linestatus"
Aggregate,59543749,7,59398400.0,4,8,59398400.0,8823076430,REFERENCE,AggregateHash,0.0,6fb3f7e54d76ceed,912,2,6,"l_returnflag,l_linestatus"
Aggregate,58966465,7,58945800.0,4,8,58945800.0,8954227569,REFERENCE,AggregateHash,0.0,81159c3583cfda0,905,2,6,"l_returnflag,l_linestatus"
Aggregate,58635379,7,58945600.0,4,8,58945600.0,8874144820,REFERENCE,AggregateHash,0.0,5aa537e0d658225a,901,2,6,"l_returnflag,l_linestatus"
Aggregate,59066669,7,58945900.0,4,8,58945900.0,8921354953,REFERENCE,AggregateHash,0.0,c934fe6b09ae7c7,906,2,6,"l_returnflag,l_linestatus"
Aggregate,58751001,7,58945800.0,4,8,58945800.0,8752577542,REFERENCE,AggregateHash,0.0,ddb385f33f02857e,902,2,6,"l_returnflag,l_linestatus"
Aggregate,58514505,7,58877600.0,4,8,58877600.0,8907432822,REFERENCE,AggregateHash,0.0,4e4cb5b90ba5de03,899,2,6,"l_returnflag,l_linestatus"
Aggregate,58489838,7,58877600.0,4,8,58877600.0,8907281706,REFERENCE,AggregateHash,0.0,6be7835de6b4d1ea,899,2,6,"l_returnflag,l_linestatus"
Aggregate,59027339,7,58945900.0,4,8,58945900.0,8770494348,REFERENCE,AggregateHash,0.0,9a1adec8eeee6ec1,906,2,6,"l_returnflag,l_linestatus"
Aggregate,58728219,7,58945800.0,4,8,58945800.0,8651762021,REFERENCE,AggregateHash,0.0,5fb90f2d9a7abd16,902,2,6,"l_returnflag,l_linestatus"
Aggregate,58635379,7,58945600.0,4,8,58945600.0,9106275143,REFERENCE,AggregateHash,0.0,5aa537e0d658225a,901,2,6,"l_returnflag,l_linestatus"
Aggregate,59543749,7,59398400.0,4,8,59398400.0,8769269257,REFERENCE,AggregateHash,0.0,6fb3f7e54d76ceed,912,2,6,"l_returnflag,l_linestatus"
Aggregate,58611543,7,58943100.0,4,8,58943100.0,8787311800,REFERENCE,AggregateHash,0.0,a374b38c4825a71e,900,2,6,"l_returnflag,l_linestatus"
Aggregate,59123858,7,59398300.0,4,8,59398300.0,8862332059,REFERENCE,AggregateHash,0.0,f16984c46aa94970,907,2,6,"l_returnflag,l_linestatus"
Aggregate,59027339,7,58945900.0,4,8,58945900.0,9137352996,REFERENCE,AggregateHash,0.0,9a1adec8eeee6ec1,906,2,6,"l_returnflag,l_linestatus"
Aggregate,59543749,7,59398400.0,4,8,59398400.0,8908352100,REFERENCE,AggregateHash,0.0,6fb3f7e54d76ceed,912,2,6,"l_returnflag,l_linestatus"
Aggregate,59267452,7,59398300.0,4,8,59398300.0,8926726190,REFERENCE,AggregateHash,0.0,81a44cc0d10b9eb8,909,2,6,"l_returnflag,l_linestatus"
Aggregate,59382844,7,59398400.0,4,8,59398400.0,8726912072,REFERENCE,AggregateHash,0.0,1a48bd3a39e20462,910,2,6,"l_returnflag,l_linestatus"
Aggregate,59215208,7,59398300.0,4,8,59398300.0,8775006694,REFERENCE,AggregateHash,0.0,c4ac9a56a0868f06,908,2,6,"l_returnflag,l_linestatus"
Aggregate,59459053,7,59398400.0,4,8,59398400.0,8805398728,REFERENCE,AggregateHash,0.0,7a589f8ab18426d6,911,2,6,"l_returnflag,l_linestatus"
Aggregate,58635379,7,58945600.0,4,8,58945600.0,8957041087,REFERENCE,AggregateHash,0.0,5aa537e0d658225a,901,2,6,"l_returnflag,l_linestatus"
Aggregate,59608678,7,59723000.0,4,8,59723000.0,9110278295,REFERENCE,AggregateHash,0.0,3898d8ff5bfa1046,913,2,6,"l_returnflag,l_linestatus"
Aggregate,58839715,7,58945800.0,4,8,58945800.0,8929966806,REFERENCE,AggregateHash,0.0,d4f9e149097d68f9,903,2,6,"l_returnflag,l_linestatus"
Aggregate,58539265,7,58877600.0,4,8,58877600.0,8900897427,REFERENCE,AggregateHash,0.0,1f0a3c2cae30b6aa,899,2,6,"l_returnflag,l_linestatus"
Aggregate,59085819,7,58945900.0,4,8,58945900.0,8869937197,REFERENCE,AggregateHash,0.0,b5839d58340580a1,906,2,6,"l_returnflag,l_linestatus"
Aggregate,59232737,7,59398300.0,4,8,59398300.0,9066911645,REFERENCE,AggregateHash,0.0,e34d45bba8873ec0,908,2,6,"l_returnflag,l_linestatus"
Aggregate,59557148,7,59398400.0,4,8,59398400.0,8938335474,REFERENCE,AggregateHash,0.0,23be30a2d1ea7974,912,2,6,"l_returnflag,l_linestatus"
Aggregate,58611543,7,58943100.0,4,8,58943100.0,8734003616,REFERENCE,AggregateHash,0.0,a374b38c4825a71e,900,2,6,"l_returnflag,l_linestatus"
Aggregate,59473636,7,59398400.0,4,8,59398400.0,9006559438,REFERENCE,AggregateHash,0.0,e4045eee81646eb0,911,2,6,"l_returnflag,l_linestatus"
Aggregate,59197258,7,59398300.0,4,8,59398300.0,8732234045,REFERENCE,AggregateHash,0.0,e80736cff9a334ec,908,2,6,"l_returnflag,l_linestatus"
Aggregate,59249867,7,59398300.0,4,8,59398300.0,8904248673,REFERENCE,AggregateHash,0.0,6081c4fbd55e16ea,909,2,6,"l_returnflag,l_linestatus"
Aggregate,58904235,7,58945800.0,4,8,58945800.0,9181336570,REFERENCE,AggregateHash,0.0,b58acca9ce914428,904,2,6,"l_returnflag,l_linestatus"
Aggregate,59007248,7,58945800.0,4,8,58945800.0,8879119084,REFERENCE,AggregateHash,0.0,7d19fa930e67f9c1,905,2,6,"l_returnflag,l_linestatus"
Aggregate,58795695,7,58945800.0,4,8,58945800.0,8806453692,REFERENCE,AggregateHash,0.0,c02611972b6472fc,903,2,6,"l_returnflag,l_linestatus"
Aggregate,59047103,7,58945900.0,4,8,58945900.0,8726942330,REFERENCE,AggregateHash,0.0,b2417c7a25d7a0a1,906,2,6,"l_returnflag,l_linestatus"
